true_intent,predicted_intent,count_for_pair,confidence,row_number,text
Cmd.MemoryChange,Help_Tinnitus,11,0.43733768964428743,5388,please set program to tinnitus
Cmd.MemoryChange,Help_Tinnitus,11,0.3646739652890099,5444,can you tinnitus program
Cmd.MemoryChange,Help_Tinnitus,11,0.7529081540135669,5469,can you tinnitus setting
Cmd.MemoryChange,Help_Tinnitus,11,0.41987887794275924,5520,please change to tinnitus
Cmd.MemoryChange,Help_Tinnitus,11,0.5222922746796692,5521,can you change to tinnitus
Cmd.MemoryChange,Help_Tinnitus,11,0.49575327062301655,5569,please switch to tinnitus
Help_Translate,Cmd.TranslationStart,10,0.8551100194586694,5750,can i translate english to french?
Help_Translate,Cmd.TranslationStart,10,0.6253559349573551,5948,how to translate
Help_Translate,Cmd.TranslationStart,10,0.5662519535750553,6087,where’s the translate feature?
Help_Translate,Cmd.TranslationStart,10,0.5537617912655298,6096,where's the translation feature?
Help_Translate,Cmd.TranslationStart,10,0.8064796684327874,7948,is spanish supported for translation
Help_Translate,Cmd.TranslationStart,10,0.6329534460624762,7965,how do i set up language translation
Help_Translate,Cmd.TranslationStart,10,0.4950240929452241,7971,is spanish available for translation
Help_Translate,Cmd.TranslationStart,10,0.6668577368988039,7973,is my language offered for translation
Help_Translate,Cmd.TranslationStart,10,0.7384027683723121,7974,can it translate into french
Help_Translate,Cmd.TranslationStart,10,0.739844704248772,7976,do you support italian translation
Help_SelfCheck,Default Fallback Intent,10,0.23406946892454683,530,how do i perform a self-check?
Help_SelfCheck,Default Fallback Intent,10,0.22571007421234118,534,when should i use self-check?
Help_SelfCheck,Default Fallback Intent,10,0.3794698630332446,536,what if self-check says that my hearing aid is broken?
Help_SelfCheck,Default Fallback Intent,10,0.35792609712115586,560,how often should i use self-check?
Help_SelfCheck,Default Fallback Intent,10,0.28797828431735734,3215,can you test hearing aids
Help_SelfCheck,Default Fallback Intent,10,0.2594318715263652,3230,please please diagnose my hearing aids
Help_SelfCheck,Default Fallback Intent,10,0.35050103231596896,3237,can you should my hearing aids get all check marks in self-check?
Help_SelfCheck,Default Fallback Intent,10,0.6446612263112624,5972,what does self-check test?
Help_SelfCheck,Default Fallback Intent,10,0.37568172220708246,6099,can you fix my ear pieces
Help_SelfCheck,Default Fallback Intent,10,0.32713920464998125,7660,where is the device test
Help_Volume,Help_DeviceSettings,10,0.3724024464120727,1666,how do i unmute the sound?
Help_Volume,Help_DeviceSettings,10,0.2760414029868709,1683,why can't i easily turn the sound on my hearing aid app
Help_Volume,Help_DeviceSettings,10,0.368875671951656,1690,how do i mute the sound?
Help_Volume,Help_DeviceSettings,10,0.22750447409337685,1712,how do i unmute the hearing aid?
Help_Volume,Help_DeviceSettings,10,0.42309911738695366,1718,how do i adjust the loudness on just one aid?
Help_Volume,Help_DeviceSettings,10,0.2685417306670777,1916,where do i find the mute button
Help_Volume,Help_DeviceSettings,10,0.4500054636118169,5980,how do i adjust the volume on my hearing aid?
Help_Volume,Help_DeviceSettings,10,0.21014986884241973,7490,help me understand volume settings
Help_Volume,Help_DeviceSettings,10,0.5371102040241147,7496,explain how to make it louder or softer
Help_Volume,Help_DeviceSettings,10,0.2566692612543486,7499,what's the way to change volume
Cmd.VolumeIncrease,Cmd.VolumeDecrease,10,0.5369904245457021,176,raise volume
Cmd.VolumeIncrease,Cmd.VolumeDecrease,10,0.27158524693077485,6503,boost the sound a little
Cmd.VolumeIncrease,Cmd.VolumeDecrease,10,0.4319608098799671,6504,the audio feels weak
Cmd.VolumeIncrease,Cmd.VolumeDecrease,10,0.7386040087278974,6523,too quiet
Cmd.VolumeIncrease,Cmd.VolumeDecrease,10,0.38629751842335824,6525,everything is too soft
Cmd.VolumeIncrease,Cmd.VolumeDecrease,10,0.6373962709437353,6533,the volume feels low
Cmd.VolumeIncrease,Cmd.VolumeDecrease,10,0.3296928449911796,6739,amplify the sound a bit
Cmd.VolumeIncrease,Cmd.VolumeDecrease,10,0.25178259545447434,7017,speech is too quiet
Cmd.VolumeIncrease,Cmd.VolumeDecrease,10,0.7356203891281966,7020,everything is too low
Cmd.VolumeIncrease,Cmd.VolumeDecrease,10,0.48962549126487226,7026,give me a bit more volume
reminders.add,Cmd.TranslationStart,10,0.23245411962860166,908,remind me to pick up my prescription at 5 p.m. on tuesday
reminders.add,Cmd.TranslationStart,10,0.3867346502727019,1006,remind me to call mom on christmas
reminders.add,Cmd.TranslationStart,10,0.455682158356413,1033,remind me to wash the car in 4 hours
reminders.add,Cmd.TranslationStart,10,0.3718356893195178,3499,can you remind me
reminders.add,Cmd.TranslationStart,10,0.4619782231584213,3649,can you remind flight at 6 a.m.
reminders.add,Cmd.TranslationStart,10,0.5869885964197779,3747,please remind me about the parent/teacher meeting on friday
reminders.add,Cmd.TranslationStart,10,0.22959541920818388,6280,remind me at
reminders.add,Cmd.TranslationStart,10,0.33451455205373654,6776,nudge me at 3
reminders.add,Cmd.TranslationStart,10,0.4349736798967382,7448,remind me to water the plants
reminders.add,Cmd.TranslationStart,10,0.2516538535427797,7457,remind me to take out the trash
Default Fallback Intent,Help_CleanCare,10,0.4310767752301595,1997,riley's a manager connected scott.
Default Fallback Intent,Help_CleanCare,10,0.4757940531500345,1999,elsa texas off huh
Default Fallback Intent,Help_CleanCare,10,0.5285555296843946,2007,just finding duncan's
Default Fallback Intent,Help_CleanCare,10,0.31897463342454135,2042,hearing aid
Default Fallback Intent,Help_CleanCare,10,0.24025817969103816,2125,fuck off
Default Fallback Intent,Help_CleanCare,10,0.6221311733173348,2127,how do i clean a how to do subject
Default Fallback Intent,Help_CleanCare,10,0.45535960135642206,2150,molesting hearing aids to cousin
Default Fallback Intent,Help_CleanCare,10,0.2584422842580765,2160,okay microphone
Default Fallback Intent,Help_CleanCare,10,0.6093825647670198,4623,please molesting hearing aids to cousin
Default Fallback Intent,Help_CleanCare,10,0.13908905605345143,6267,hearing aid device settings
Cmd.VolumeMute,Cmd.VolumeIncrease,9,0.5550450360686839,1547,turn off the volume in my right hearing aid
Cmd.VolumeMute,Cmd.VolumeIncrease,9,0.364618777538494,1563,turn off the volume in my left hearing aid
Cmd.VolumeMute,Cmd.VolumeIncrease,9,0.4526264179938822,4061,can you off volume
Cmd.VolumeMute,Cmd.VolumeIncrease,9,0.26888098946388517,6725,kill the sound
Cmd.VolumeMute,Cmd.VolumeIncrease,9,0.34210769935814034,6727,cut the sound completely
Cmd.VolumeMute,Cmd.VolumeIncrease,9,0.2613714016042451,7071,i want absolute quiet
Cmd.VolumeMute,Cmd.VolumeIncrease,9,0.5278885498136667,7079,zero volume please
Cmd.VolumeMute,Cmd.VolumeIncrease,9,0.5355577440626202,7084,make it dead silent
Cmd.VolumeMute,Cmd.VolumeIncrease,9,0.39518901286730257,7087,total quiet now please
Cmd.VolumeUnmute,Cmd.VolumeIncrease,9,0.40592816736193676,627,turn volume to normal
Cmd.VolumeUnmute,Cmd.VolumeIncrease,9,0.5154525477730936,3253,can you make volume on
Cmd.VolumeUnmute,Cmd.VolumeIncrease,9,0.433156014034015,3262,please turn volume to normal
Cmd.VolumeUnmute,Cmd.VolumeIncrease,9,0.356436546170125,3269,can you turn on the volume
Cmd.VolumeUnmute,Cmd.VolumeIncrease,9,0.1968285560138828,3284,can you enable right hearing aid
Cmd.VolumeUnmute,Cmd.VolumeIncrease,9,0.34090028135761874,5896,turn on the volume in my left hearing aid
Cmd.VolumeUnmute,Cmd.VolumeIncrease,9,0.5570621114369192,7105,give me sound again
Cmd.VolumeUnmute,Cmd.VolumeIncrease,9,0.7532189512039742,7112,give me audio again
Cmd.VolumeUnmute,Cmd.VolumeIncrease,9,0.7428902571564059,7125,i'd like to hear once more
Cmd.VolumeUnmute,Default Fallback Intent,9,0.347041334726268,3255,can you make sound on
Cmd.VolumeUnmute,Default Fallback Intent,9,0.22894121826376246,3256,can you unmute
Cmd.VolumeUnmute,Default Fallback Intent,9,0.2609141409023473,3291,can you unmute the aids
Cmd.VolumeUnmute,Default Fallback Intent,9,0.21807518293573427,7100,reactivate the sound
Cmd.VolumeUnmute,Default Fallback Intent,9,0.3491906241318145,7101,sound back please
Cmd.VolumeUnmute,Default Fallback Intent,9,0.4457244526770004,7102,undo the mute
Cmd.VolumeUnmute,Default Fallback Intent,9,0.2847572282789702,7106,re-enable the audio
Cmd.VolumeUnmute,Default Fallback Intent,9,0.2758986823510581,7111,i can hear now turn it on
Cmd.VolumeUnmute,Default Fallback Intent,9,0.2767295282713182,7128,end the mute let me hear
Cmd.SendMessage,Default Fallback Intent,9,0.36415566730025345,6438,push to talk
Cmd.SendMessage,Default Fallback Intent,9,0.438781915384121,6459,shoot a message
Cmd.SendMessage,Default Fallback Intent,9,0.7251365907437064,6492,could you compose a message
Cmd.SendMessage,Default Fallback Intent,9,0.35086379660204053,6650,i want to reach someone
Cmd.SendMessage,Default Fallback Intent,9,0.22116058890878076,6655,record something for another person
Cmd.SendMessage,Default Fallback Intent,9,0.2982091425906497,8175,text someone for me
Cmd.SendMessage,Default Fallback Intent,9,0.438781915384121,8181,transmit a message
Cmd.SendMessage,Default Fallback Intent,9,0.261493601957059,8285,text a family member
Cmd.SendMessage,Default Fallback Intent,9,0.438781915384121,8287,dispatch a message
Help_Pairing,Help_CleanCare,9,0.8049208602320016,773,why aren't my hearing aids synced
Help_Pairing,Help_CleanCare,9,0.5549126603190728,817,pair left aid
Help_Pairing,Help_CleanCare,9,0.4521783775454584,820,how do i pair my hearing aids
Help_Pairing,Help_CleanCare,9,0.4521783775454584,821,how do i pair my hearing aids?
Help_Pairing,Help_CleanCare,9,0.3874915574719909,843,how can i synchronize my hearing aids
Help_Pairing,Help_CleanCare,9,0.2735966078892506,847,why can't i get my hearing aids to go through on my phone to go through my hearing aids
Help_Pairing,Help_CleanCare,9,0.6077940153383709,856,sync car bluetooth to hearing aid
Help_Pairing,Help_CleanCare,9,0.4455337995996698,7569,my aids dropped their bluetooth connection
Help_Pairing,Help_CleanCare,9,0.5803088461104029,7572,the connection to my aids dropped
Default Fallback Intent,Cmd.BatteryLevel,9,0.8556315067657015,1846,car battery
Default Fallback Intent,Cmd.BatteryLevel,9,0.310745090134687,2035,hearing aids every time the stupid phone goes
Default Fallback Intent,Cmd.BatteryLevel,9,0.7251062633559896,2187,i need a car battery
Default Fallback Intent,Cmd.BatteryLevel,9,0.30622416509550227,4198,please electric car battery
Default Fallback Intent,Cmd.BatteryLevel,9,0.7747873989420578,4200,can you car battery
Default Fallback Intent,Cmd.BatteryLevel,9,0.19328730618011639,4454,please hearing aids every time the stupid phone goes
Default Fallback Intent,Cmd.BatteryLevel,9,0.38931340111374757,4684,please i need a car battery
Default Fallback Intent,Cmd.BatteryLevel,9,0.6460666224958737,4685,can you i need a car battery
Default Fallback Intent,Cmd.BatteryLevel,9,0.6487283421784601,6694,walk me through the process
Default Fallback Intent,Cmd.ListenMessage,9,0.2934302974638346,2033,monday
Default Fallback Intent,Cmd.ListenMessage,9,0.406404682796214,2071,switch check out her
Default Fallback Intent,Cmd.ListenMessage,9,0.2839189342254149,2194,you can always add
Default Fallback Intent,Cmd.ListenMessage,9,0.1997305200124606,4385,please just like siri
Default Fallback Intent,Cmd.ListenMessage,9,0.41692270970431594,4506,please switch check out her
Default Fallback Intent,Cmd.ListenMessage,9,0.22633825164881338,6369,take me to amazon
Default Fallback Intent,Cmd.ListenMessage,9,0.2661460147660288,8388,good to see you
Default Fallback Intent,Cmd.ListenMessage,9,0.6499369387646049,8402,have a good one
Default Fallback Intent,Cmd.ListenMessage,9,0.4800677009108321,8406,thank you so much
Default Fallback Intent,Cmd.MemoryChange,9,0.5979330292805083,1925,so it goes back it goes back to the memory or in
Default Fallback Intent,Cmd.MemoryChange,9,0.4762983577246822,1980,please call the karate program
Default Fallback Intent,Cmd.MemoryChange,9,0.3294105328421543,2030,smile so we're going to go to that
Default Fallback Intent,Cmd.MemoryChange,9,0.47244115822182137,2249,write a program in switch
Default Fallback Intent,Cmd.MemoryChange,9,0.4746642709428292,4288,please so it goes back it goes back to the memory or in
Default Fallback Intent,Cmd.MemoryChange,9,0.42035655208056044,4289,can you so it goes back it goes back to the memory or in
Default Fallback Intent,Cmd.MemoryChange,9,0.4473732635850302,4363,can you please call the karate program
Default Fallback Intent,Cmd.MemoryChange,9,0.4659284799805058,4566,please stop listening please ask you a question
Default Fallback Intent,Cmd.MemoryChange,9,0.6452359421241988,4747,can you write a program in switch
Default Fallback Intent,Help_FallAlert,9,0.13578499064278485,1854,how do i make chili
Default Fallback Intent,Help_FallAlert,9,0.13578499064278485,1856,how do i make chicken
Default Fallback Intent,Help_FallAlert,9,0.13578499064278485,1857,how do i make eggs
Default Fallback Intent,Help_FallAlert,9,0.13578499064278485,1858,how do i make lasagna
Default Fallback Intent,Help_FallAlert,9,0.2558471876219211,1899,david soul alert
Default Fallback Intent,Help_FallAlert,9,0.46375284871850503,2211,but they live here i remember when jerry told me
Default Fallback Intent,Help_FallAlert,9,0.3591703657566782,4254,can you david soul alert
Default Fallback Intent,Help_FallAlert,9,0.23646401119531793,6368,take
Default Fallback Intent,Help_FallAlert,9,0.13578499064278485,8113,how do i make coffee
Default Fallback Intent,Help_Home,9,0.3575604683234032,1862,what should i see when i'm there
Default Fallback Intent,Help_Home,9,0.27762199085594164,1909,the weather outside today
Default Fallback Intent,Help_Home,9,0.24093570842705825,1974,what what's not working
Default Fallback Intent,Help_Home,9,0.24564437436576866,2107,how do i turn off my headlights
Default Fallback Intent,Help_Home,9,0.33197808453193683,4268,can you the weather outside today
Default Fallback Intent,Help_Home,9,0.2014299421455707,4502,can you talking about my daughter
Default Fallback Intent,Help_Home,9,0.3363307941768372,4603,can you not screaming loud enough
Default Fallback Intent,Help_Home,9,0.3746385332102065,6309,how do i turn
Default Fallback Intent,Help_Home,9,0.2853772742815218,6365,she keeps talking to me
Default Fallback Intent,Help_Pairing,9,0.5677937449854283,2109,why won't the hearing aids?
Default Fallback Intent,Help_Pairing,9,0.4039469498844237,2156,hearing aids
Default Fallback Intent,Help_Pairing,9,0.1467325672257589,4265,please bustling hearing aid
Default Fallback Intent,Help_Pairing,9,0.23279579046167853,4455,can you hearing aids every time the stupid phone goes
Default Fallback Intent,Help_Pairing,9,0.3603847789203059,4570,can you sometimes it's okay to take a day off
Default Fallback Intent,Help_Pairing,9,0.25041985714495946,4674,please the left hearing aid
Default Fallback Intent,Help_Pairing,9,0.40241433640754926,6366,since my letter needs to be updated
Default Fallback Intent,Help_Pairing,9,0.2180117320599709,6371,there's an! over my right hearing aid
Default Fallback Intent,Help_Pairing,9,0.37284773603840293,8367,good day
Cmd.MemoryChange,Help_DeviceSettings,9,0.40514343842807377,2284,change hearing aids to car
Cmd.MemoryChange,Help_DeviceSettings,9,0.22729284259603838,4778,please change hearing aids to car
Cmd.MemoryChange,Help_DeviceSettings,9,0.5573298005086084,4779,can you change hearing aids to car
Cmd.MemoryChange,Help_DeviceSettings,9,0.4402329412319441,5493,please change to automatic
Cmd.MemoryChange,Help_DeviceSettings,9,0.3552608162024288,6399,switch my hearing aid program
Cmd.MemoryChange,Help_DeviceSettings,9,0.4966569681583328,6561,change how my hearing aids are behaving
Cmd.MemoryChange,Help_DeviceSettings,9,0.4523761876534533,6749,use my usual program
Cmd.MemoryChange,Help_DeviceSettings,9,0.20945476993891096,7144,use the setting for outdoors
Cmd.MemoryChange,Help_DeviceSettings,9,0.34494202328069795,8141,use my driving setting
Cmd.MemoryChange,Help_HearingCareAnywhereConnect,9,0.47091921085061367,2617,automatic memory
Cmd.MemoryChange,Help_HearingCareAnywhereConnect,9,0.25917623126824374,2620,gym memory
Cmd.MemoryChange,Help_HearingCareAnywhereConnect,9,0.23941704124962507,2643,automatic program
Cmd.MemoryChange,Help_HearingCareAnywhereConnect,9,0.22558820745735741,2647,kitchen program
Cmd.MemoryChange,Help_HearingCareAnywhereConnect,9,0.34323140799508894,2656,meeting setting
Cmd.MemoryChange,Help_HearingCareAnywhereConnect,9,0.33841978752385,2666,kitchen setting
Cmd.MemoryChange,Help_HearingCareAnywhereConnect,9,0.41085851520782124,2765,memory three
Cmd.MemoryChange,Help_HearingCareAnywhereConnect,9,0.47093744009339067,5461,can you kitchen setting
Cmd.MemoryChange,Help_HearingCareAnywhereConnect,9,0.23557204120040878,6569,pick a better mode for this place
Help_Home,Default Fallback Intent,8,0.4506244083185759,6682,i'm stuck
Help_Home,Default Fallback Intent,8,0.4506244083185759,6690,i'm confused
Help_Home,Default Fallback Intent,8,0.2606029333610269,6697,i need directions
Help_Home,Default Fallback Intent,8,0.262207770190197,6769,i could use a hand with this app
Help_Home,Default Fallback Intent,8,0.32762950273222013,6770,none of this app makes sense
Help_Home,Default Fallback Intent,8,0.20686609241116066,7911,i need a hand getting going
Help_Home,Default Fallback Intent,8,0.2133341930491434,8211,what's the overview
Help_Home,Default Fallback Intent,8,0.555734902543982,8260,is there a tutorial
Cmd.BatteryLevel,Help_Battery,8,0.6408698777441839,1461,whats my battery charge
Cmd.BatteryLevel,Help_Battery,8,0.6180161838333885,1465,what's my battery life?
Cmd.BatteryLevel,Help_Battery,8,0.8182645149477976,5926,hearing aid battery
Cmd.BatteryLevel,Help_Battery,8,0.469062189074436,5935,battery
Cmd.BatteryLevel,Help_Battery,8,0.4380995368231615,6596,show battery information
Cmd.BatteryLevel,Help_Battery,8,0.7094331529482056,6598,any battery warnings?
Cmd.BatteryLevel,Help_Battery,8,0.5947263892356974,6786,how long before the battery dies
Cmd.BatteryLevel,Help_Battery,8,0.5158601969435325,7165,what's my battery at
Help_DeviceSettings,Help_Customize,8,0.5667418698479687,1174,how do i change my preferences?
Help_DeviceSettings,Help_Customize,8,0.2595437499769403,1197,when do i use comfort boost?
Help_DeviceSettings,Help_Customize,8,0.2730241668170086,1200,how do i play notifications through my hearing aids?
Help_DeviceSettings,Help_Customize,8,0.7062319099923204,1203,i need help with my settings
Help_DeviceSettings,Help_Customize,8,0.5156184639151328,1209,how do i change options for notification on my hearing aids?
Help_DeviceSettings,Help_Customize,8,0.3957885925403394,1219,can i change my preferences?
Help_DeviceSettings,Help_Customize,8,0.5719221570980021,3827,please i need help with my settings
Help_DeviceSettings,Help_Customize,8,0.661355446410063,7691,how do i fix poor sound quality
Cmd.StreamingStart,Help_CleanCare,8,0.5859968993337058,403,start streaming
Cmd.StreamingStart,Help_CleanCare,8,0.3461287892160289,424,start remote streaming
Cmd.StreamingStart,Help_CleanCare,8,0.33363731294910975,6660,let me listen through my hearing aids
Cmd.StreamingStart,Help_CleanCare,8,0.429524336498142,8291,enable streaming
Cmd.StreamingStart,Help_CleanCare,8,0.36405664708838403,8303,stream the podcast
Cmd.StreamingStart,Help_CleanCare,8,0.276807696365672,8308,stream to both hearing aids
Cmd.StreamingStart,Help_CleanCare,8,0.46877128908314775,8312,direct hearing aid connection
Cmd.StreamingStart,Help_CleanCare,8,0.7532894109837857,8314,connect directly to aids
Help_Pairing,Help_Accessories,8,0.7297001810613889,781,how do i know if my hearing aids are connected to my app?
Help_Pairing,Help_Accessories,8,0.48441079726492653,785,how do i check if my hearing aids are connected to my app?
Help_Pairing,Help_Accessories,8,0.7848615490740997,803,how do i check if the hearing aids are connected to the app?
Help_Pairing,Help_Accessories,8,0.35472613964841593,804,how do i change from the hearing aids to my car bluetooth?
Help_Pairing,Help_Accessories,8,0.3623242755006289,815,how do i connect my aids?
Help_Pairing,Help_Accessories,8,0.4849269906588968,3371,can you help with pairing the aids with the phone
Help_Pairing,Help_Accessories,8,0.4864814608463821,7564,pairing help please
Help_Pairing,Help_Accessories,8,0.24270086469634458,7567,how to bond my aids with the app
Help_Pairing,Help_FindMyHearingAids,8,0.44588447972551987,758,can my hearing aids be set up to multiple devices
Help_Pairing,Help_FindMyHearingAids,8,0.23602963759589965,776,how do i reconnect my hearing aids
Help_Pairing,Help_FindMyHearingAids,8,0.3251599713923082,777,how do i connect my hearing aids?
Help_Pairing,Help_FindMyHearingAids,8,0.3251599713923082,778,how do i connect my hearing aids
Help_Pairing,Help_FindMyHearingAids,8,0.3358978304835514,789,how do you sync to hearing aids
Help_Pairing,Help_FindMyHearingAids,8,0.6236715998791998,816,how do i reconnect my left aid
Help_Pairing,Help_FindMyHearingAids,8,0.36210119354187403,3431,please connect right aid
Help_Pairing,Help_FindMyHearingAids,8,0.4010551900621398,3440,please i need to disconnect my hearing aid from my phone
reminders.add,Cmd.FindMyPhone,8,0.6877773835196356,6757,write this down so i remember
reminders.add,Cmd.FindMyPhone,8,0.3693473143727278,6781,jot this down so i remember
reminders.add,Cmd.FindMyPhone,8,0.6084218192163754,7444,don't let me forget my appointment
reminders.add,Cmd.FindMyPhone,8,0.1855335289808429,7460,set an alert so i don't miss it
reminders.add,Cmd.FindMyPhone,8,0.4062423917819179,7461,i have an appointment coming up don't let me miss it
reminders.add,Cmd.FindMyPhone,8,0.45881934831009513,7462,make sure i don't miss my appointment
reminders.add,Cmd.FindMyPhone,8,0.20446176986539444,7466,set an alert for my appointment
reminders.add,Cmd.FindMyPhone,8,0.6497689383342873,8163,i might forget this
reminders.add,Help_HearShare,8,0.6813641402405194,971,reminder to play with my cat everyday at 7 p.m.
reminders.add,Help_HearShare,8,0.4869886268418438,979,remind me i have a doctor's appointment
reminders.add,Help_HearShare,8,0.5449158284227071,3689,can you remind me i have a doctor's appointment
reminders.add,Help_HearShare,8,0.2882738984351532,5759,add a reminder
reminders.add,Help_HearShare,8,0.7014996956861523,5832,can i add a reminder
reminders.add,Help_HearShare,8,0.4742275323358874,5877,can you add a reminder
reminders.add,Help_HearShare,8,0.379371914631654,6134,i want to add a reminder
reminders.add,Help_HearShare,8,0.3088717914857335,6314,remind me to take my medicine in 1 minute
Default Fallback Intent,Help_Tinnitus,8,0.6386667702315719,1948,fisher is jacking off in the car so it's in the closet
Default Fallback Intent,Help_Tinnitus,8,0.2862529670953075,2026,remember how to do it
Default Fallback Intent,Help_Tinnitus,8,0.27499557511301087,2062,what is the weather in las vegas today
Default Fallback Intent,Help_Tinnitus,8,0.17414314755042462,2072,i need to program new stamping to my phone
Default Fallback Intent,Help_Tinnitus,8,0.6523402401234383,4322,please fisher is jacking off in the car so it's in the closet
Default Fallback Intent,Help_Tinnitus,8,0.5617012874876366,4323,can you fisher is jacking off in the car so it's in the closet
Default Fallback Intent,Help_Tinnitus,8,0.15886076177306596,6288,give me so much i don't know it's another problem
Default Fallback Intent,Help_Tinnitus,8,0.8710744476406429,6308,how do i stop my phone ringing in my
Default Fallback Intent,Help_WhatsNew,8,0.37072590093045726,1852,what's new in the world today
Default Fallback Intent,Help_WhatsNew,8,0.3042102585664954,1863,how often should somebody exercise every week
Default Fallback Intent,Help_WhatsNew,8,0.674010169400893,2018,somebody from motel in boise
Default Fallback Intent,Help_WhatsNew,8,0.39975448067707625,4204,please i'm in butterbrodt new delhi
Default Fallback Intent,Help_WhatsNew,8,0.4959131443158125,4205,can you i'm in butterbrodt new delhi
Default Fallback Intent,Help_WhatsNew,8,0.6234274669775615,4419,please somebody from motel in boise
Default Fallback Intent,Help_WhatsNew,8,0.28076976494919775,4420,can you somebody from motel in boise
Default Fallback Intent,Help_WhatsNew,8,0.7942737702136345,8390,what's new
Cmd.MemoryChange,Cmd.VolumeUnmute,8,0.4403577525947073,2615,mute memory
Cmd.MemoryChange,Cmd.VolumeUnmute,8,0.3977683720011773,2684,change to mute
Cmd.MemoryChange,Cmd.VolumeUnmute,8,0.2907748574966089,2687,change to everyday
Cmd.MemoryChange,Cmd.VolumeUnmute,8,0.21345486248435883,2695,change to quiet
Cmd.MemoryChange,Cmd.VolumeUnmute,8,0.3512359959241154,2697,change to speech
Cmd.MemoryChange,Cmd.VolumeUnmute,8,0.4255565380220692,2710,switch to mute
Cmd.MemoryChange,Cmd.VolumeUnmute,8,0.26956100873431216,2718,switch to master
Cmd.MemoryChange,Cmd.VolumeUnmute,8,0.3755361152994228,5556,please switch to kitchen
Cmd.VolumeMute,Cmd.VolumeUnmute,7,0.6922483992899212,1559,mute sound on hearing aids
Cmd.VolumeMute,Cmd.VolumeUnmute,7,0.6839963733158256,1564,mute on
Cmd.VolumeMute,Cmd.VolumeUnmute,7,0.5770378071664852,4051,can you mute sound on hearing aids
Cmd.VolumeMute,Cmd.VolumeUnmute,7,0.589395886978761,4059,can you mute on
Cmd.VolumeMute,Cmd.VolumeUnmute,7,0.30394325863183747,7073,silence everything
Cmd.VolumeMute,Cmd.VolumeUnmute,7,0.6902235411277235,7082,mute right now
Cmd.VolumeMute,Cmd.VolumeUnmute,7,0.3006446142386329,7091,mute all audio right now
Help_Home,Help_HearingCareAnywhereConnect,7,0.3521786353290473,6677,can you guide me?
Help_Home,Help_HearingCareAnywhereConnect,7,0.30014837917465215,6797,what does this app do
Help_Home,Help_HearingCareAnywhereConnect,7,0.33183705117460566,7905,what can this app do for me
Help_Home,Help_HearingCareAnywhereConnect,7,0.2933622340989987,8248,what is this app for
Help_Home,Help_HearingCareAnywhereConnect,7,0.38330169779657075,8250,what does this do
Help_Home,Help_HearingCareAnywhereConnect,7,0.28789030837415747,8257,explain what i can do here
Help_Home,Help_HearingCareAnywhereConnect,7,0.38941772618835724,8267,where can i learn more
Cmd.BatteryLevel,Default Fallback Intent,7,0.25927714851298694,6592,how much juice is left?
Cmd.BatteryLevel,Default Fallback Intent,7,0.25927714851298694,6593,how much juice is left
Cmd.BatteryLevel,Default Fallback Intent,7,0.30377892024341757,6594,are the batteries healthy?
Cmd.BatteryLevel,Default Fallback Intent,7,0.44023338105660664,6595,what percentage remains?
Cmd.BatteryLevel,Default Fallback Intent,7,0.34300084525324115,7176,battery level please
Cmd.BatteryLevel,Default Fallback Intent,7,0.3431021429731245,8242,power level status
Cmd.BatteryLevel,Default Fallback Intent,7,0.7557019147018486,8332,are these almost dead
Cmd.StreamingStart,Default Fallback Intent,7,0.3338728624698544,3113,can you play the microphone
Cmd.StreamingStart,Default Fallback Intent,7,0.3092419424218665,3116,can you connect to remote
Cmd.StreamingStart,Default Fallback Intent,7,0.5758331947916453,3145,can you tv steam
Cmd.StreamingStart,Default Fallback Intent,7,0.3514330542081441,3160,can you turn streaming on
Cmd.StreamingStart,Default Fallback Intent,7,0.44434833326655937,3161,can you streaming
Cmd.StreamingStart,Default Fallback Intent,7,0.5839085149059997,3167,can you turn on streaming
Cmd.StreamingStart,Default Fallback Intent,7,0.3610087074340972,8311,enable direct audio
Help_Tinnitus,Help_DeviceSettings,7,0.5900814728141575,689,how do i adjust my noise masker on the left aid?
Help_Tinnitus,Help_DeviceSettings,7,0.6470887363674096,696,how do i adjust my noise masker on the hearing aids?
Help_Tinnitus,Help_DeviceSettings,7,0.45411629704431583,698,how do i adjust my noise masker on the aids?
Help_Tinnitus,Help_DeviceSettings,7,0.5148292662796466,700,how do i adjust my noise masker on my hearing aids?
Help_Tinnitus,Help_DeviceSettings,7,0.7273133002344511,7638,the masking sound feature help
Help_Tinnitus,Help_DeviceSettings,7,0.35132966825818734,7649,i can't stand the ringing in my ears
Help_Tinnitus,Help_DeviceSettings,7,0.3466741700943289,7650,the constant ringing is maddening
Help_Pairing,Help_SelfCheck,7,0.6581740014738884,757,why is my left hearing aid not paired
Help_Pairing,Help_SelfCheck,7,0.4495697793053834,775,how do i check the connection status of my hearing aid?
Help_Pairing,Help_SelfCheck,7,0.6963056269829545,782,why is my left hearing aid not connected
Help_Pairing,Help_SelfCheck,7,0.6764704180119663,814,why is my right hearing aid not connected
Help_Pairing,Help_SelfCheck,7,0.5282686477724308,6292,bluetooth is not working
Help_Pairing,Help_SelfCheck,7,0.5546202844288161,7570,i lost the connection to my hearing aids
Help_Pairing,Help_SelfCheck,7,0.7368465554549247,7571,my hearing aids disconnected reconnect them
