row_number,text,true_intent,predicted_intent,true_id,predicted_id,correct,confidence
6506,the tv is hard to hear,Cmd.VolumeIncrease,Default Fallback Intent,18,21,0,0.2855527363340321
6687,show me available commands,Help_Home,Help_Health,38,33,0,0.2856080078660115
7851,how do i deal with sweat on my aids,Help_CleanCare,Help_DeviceSettings,26,29,0,0.2857513347612851
895,i want to be reminded,reminders.add,Help_HearingCareAnywhereConnect,55,35,0,0.28594745928013027
4637,please i said i'll shut up,Default Fallback Intent,Cmd.VolumeIncrease,21,18,0,0.2859745876545386
2026,remember how to do it,Default Fallback Intent,Help_Tinnitus,21,48,0,0.2862529670953075
6710,book me a flight,Default Fallback Intent,Cmd.ActivityStand,21,5,0,0.28654261886387067
1791,help stream,Help_Accessories,Help_HearingCareAnywhereConnect,22,35,0,0.2870028929559731
8257,explain what i can do here,Help_Home,Help_HearingCareAnywhereConnect,38,35,0,0.28789030837415747
3215,can you test hearing aids,Help_SelfCheck,Default Fallback Intent,46,21,0,0.28797828431735734
5448,can you personal setting,Cmd.MemoryChange,Default Fallback Intent,11,21,0,0.2881702631030599
5759,add a reminder,reminders.add,Help_HearShare,55,34,0,0.2882738984351532
8377,how is it going,Default Fallback Intent,Cmd.TranscribeStart,21,15,0,0.2884380691862086
8372,hello again,Default Fallback Intent,reminders.add,21,55,0,0.28863405562033045
3159,please turn streaming on,Cmd.StreamingStart,Cmd.VolumeUnmute,13,20,0,0.2888382997507857
7380,tell me what people texted,Cmd.ListenMessage,Default Fallback Intent,10,21,0,0.2888757692381341
7410,get a transcript going,Cmd.TranscribeStart,Cmd.VolumeDecrease,15,17,0,0.28911985414201197
8378,how are things,Default Fallback Intent,Help_Customize,21,27,0,0.28930595093405265
6608,track my devices,Help_FindMyHearingAids,Help_IntelliVoice,32,40,0,0.2896052909665193
6276,help streaming,Help_Accessories,Help_HearingCareAnywhereConnect,22,35,0,0.2901036172384767
6699,who is the prime minister of india?,Default Fallback Intent,Cmd.VolumeDecrease,21,17,0,0.290187970445934
2232,text levitar,Default Fallback Intent,Help_HearingCareAnywhereConnect,21,35,0,0.29028999659970556
2217,what i need to hear the question again,Default Fallback Intent,Cmd.StreamingStart,21,13,0,0.29053301664917847
6691,teach me how to use this,Help_Home,Help_Customize,38,27,0,0.2907328147409934
2687,change to everyday,Cmd.MemoryChange,Cmd.VolumeUnmute,11,20,0,0.2907748574966089
2122,turn off alarm,Default Fallback Intent,Cmd.VolumeDecrease,21,17,0,0.2909678576757027
4619,can you address change,Default Fallback Intent,Help_AppSettings,21,23,0,0.29107632914378817
62,what are the fall detections,Help_FallAlert,Default Fallback Intent,31,21,0,0.29159223610988666
6543,tone it down,Cmd.VolumeDecrease,Cmd.TranscribeStart,17,15,0,0.29177058572459064
2616,telephone memory,Cmd.MemoryChange,Help_FindMyHearingAids,11,32,0,0.29237863313655144
6566,i walked into a restaurant,Cmd.MemoryChange,Help_HeartRateRecovery,11,37,0,0.2924653761602027
2070,live in your ear if there's a wire,Default Fallback Intent,Cmd.VolumeDecrease,21,17,0,0.2925606065889765
800,how do i pair to my car's bluetooth?,Help_Pairing,Help_Health,43,33,0,0.2932305895086044
8248,what is this app for,Help_Home,Help_HearingCareAnywhereConnect,38,35,0,0.2933622340989987
3498,can you don't let me forget,reminders.add,Default Fallback Intent,55,21,0,0.29337246311521503
7142,move me to the speech in noise mode,Cmd.MemoryChange,Help_Transcribe,11,49,0,0.2934159188793454
2033,monday,Default Fallback Intent,Cmd.ListenMessage,21,10,0,0.2934302974638346
6402,pick a memory,Cmd.MemoryChange,Cmd.SendMessage,11,12,0,0.29343770420599596
1205,what is data log,Help_DeviceSettings,Cmd.FindMyPhone,29,9,0,0.29373749938172083
2714,switch to golf,Cmd.MemoryChange,Cmd.FindMyPhone,11,9,0,0.2938410610678628
155,turn my left hearing aid up,Cmd.VolumeIncrease,Help_FindMyHearingAids,18,32,0,0.2941247822467811
2706,switch to crowd,Cmd.MemoryChange,Cmd.ActivityRun,11,4,0,0.2945911755229637
1194,how do i set up auto streaming,Help_DeviceSettings,Cmd.VolumeIncrease,29,18,0,0.29471155415590017
1195,how do i set up auto streaming?,Help_DeviceSettings,Cmd.VolumeIncrease,29,18,0,0.29471155415590017
6063,get started,Help_WhatsNew,Cmd.SendMessage,53,12,0,0.29483576367593
7285,how long on my feet today,Cmd.ActivityStand,Cmd.ActivityCalories,5,1,0,0.2950107485316707
7028,louder please,Cmd.VolumeIncrease,Cmd.ActivityRun,18,4,0,0.29581238625399864
6893,track my wellness,Help_Health,Cmd.ActivityCycle,33,2,0,0.29600658326659895
6244,remember to vitamin d at 7 p.m. every day,reminders.add,Default Fallback Intent,55,21,0,0.296304576027357
2285,put hearing aids in auditorium setting,Cmd.MemoryChange,Help_SelfCheck,11,46,0,0.29638126748947063
8294,stream sound,Cmd.StreamingStart,Help_HearingCareAnywhereConnect,13,35,0,0.29655987925259214
959,remind me to charge my phone everyday at 11:00 p.m.,reminders.add,Help_FallAlert,55,31,0,0.29660825311368166
8235,muffle it a bit,Cmd.VolumeDecrease,Default Fallback Intent,17,21,0,0.29733886355784017
1963,turn the lights on,Default Fallback Intent,Cmd.VolumeUnmute,21,20,0,0.2975593350380411
7438,they're speaking another language i can't follow,Cmd.TranslationStart,Cmd.VolumeIncrease,16,18,0,0.29807070977224154
2622,master memory,Cmd.MemoryChange,Help_FindMyHearingAids,11,32,0,0.29812790506001163
6689,assist me,Default Fallback Intent,Help_HearingCareAnywhereConnect,21,35,0,0.2981394315672684
8175,text someone for me,Cmd.SendMessage,Default Fallback Intent,12,21,0,0.2982091425906497
1751,listen again.,Cmd.ListenMessage,Cmd.ActivityRun,10,4,0,0.2996549851663607
6027,as long as you hear the noise,Default Fallback Intent,Cmd.VolumeMute,21,19,0,0.2997837243700425
4761,please where's the current,Default Fallback Intent,Cmd.VolumeIncrease,21,18,0,0.2999797907060864
6797,what does this app do,Help_Home,Help_HearingCareAnywhereConnect,38,35,0,0.30014837917465215
6026,can you set reminders for me,reminders.add,Default Fallback Intent,55,21,0,0.30014846802816314
8379,how do you do,Default Fallback Intent,Help_HeartRateRecovery,21,37,0,0.3003323621605285
7091,mute all audio right now,Cmd.VolumeMute,Cmd.VolumeUnmute,19,20,0,0.3006446142386329
625,turn on my right aid,Cmd.VolumeUnmute,Help_SelfCheck,20,46,0,0.3010002552123485
1464,how much life is left in the hearing aid batteries,Cmd.BatteryLevel,Help_InsertDevice,8,39,0,0.30100754500439814
8363,hello hello,Default Fallback Intent,reminders.add,21,55,0,0.3011293155108662
8362,well hello,Default Fallback Intent,Cmd.VolumeUnmute,21,20,0,0.30136239499716133
6588,can i get through today?,Cmd.BatteryLevel,Help_Home,8,38,0,0.30154520556467396
4581,can you only if it's not a problem for cdl,Default Fallback Intent,Help_Transcribe,21,49,0,0.3020369198319161
4429,please but i want to see,Default Fallback Intent,Cmd.FindMyPhone,21,9,0,0.302176830616308
1905,how do i turn my hearing a song.,Default Fallback Intent,Help_ThriveScore,21,47,0,0.302239748640821
6980,start captioning,Cmd.TranscribeStart,Help_HearingCareAnywhereConnect,15,35,0,0.3024838049469582
1959,wednesday,Default Fallback Intent,Cmd.ActivityRun,21,4,0,0.30253771280670116
455,show me the quick guide,Help_WhatsNew,Help_Accessories,53,22,0,0.30287198698605927
985,remind me i have a meeting,reminders.add,Help_HeartRate,55,36,0,0.30299862369288516
4783,can you go to personal,Cmd.MemoryChange,Default Fallback Intent,11,21,0,0.30333460267001683
6594,are the batteries healthy?,Cmd.BatteryLevel,Default Fallback Intent,8,21,0,0.30377892024341757
444,how long have i walked.,Cmd.ActivityWalk,Help_Customize,7,27,0,0.30380055872868245
7073,silence everything,Cmd.VolumeMute,Cmd.VolumeUnmute,19,20,0,0.30394325863183747
5540,please switch to music,Cmd.MemoryChange,reminders.complete,11,56,0,0.3039832235166875
1863,how often should somebody exercise every week,Default Fallback Intent,Help_WhatsNew,21,53,0,0.3042102585664954
3957,can you not so loud,Cmd.VolumeDecrease,Cmd.FindMyPhone,17,9,0,0.30426061630195556
8347,make sure i remember to take my meds,reminders.add,Default Fallback Intent,55,21,0,0.3044127250638392
6124,what's wrong with my right hearing aid,Help_SelfCheck,Help_Tinnitus,46,48,0,0.3049045032874969
2245,write a program of research institute,Default Fallback Intent,Cmd.SendMessage,21,12,0,0.305071527588122
7821,my aid keeps popping out,Help_InsertDevice,Default Fallback Intent,39,21,0,0.30523107001709204
4298,please saab wanted control,Default Fallback Intent,Cmd.VolumeDecrease,21,17,0,0.3052574322419155
8382,how's your day going,Default Fallback Intent,Help_SelfCheck,21,46,0,0.3053959569952193
7994,how do i view a transcript,Help_Transcribe,Help_HeartRate,49,36,0,0.30550746297977854
1313,how do i increase the bass,Help_Customize,Help_Home,27,38,0,0.305698190828143
1961,turn on the answer double tap slept here.,Default Fallback Intent,Help_DeviceSettings,21,29,0,0.30581226554546986
2172,play i'm carrying it,Default Fallback Intent,Cmd.VolumeIncrease,21,18,0,0.30582684956293393
3469,please remember to watch,reminders.add,Default Fallback Intent,55,21,0,0.30597415264395667
5689,can you setting number one,Cmd.MemoryChange,Help_MemoryOptions,11,42,0,0.3060550378938603
1477,where do i see words being said in real time?,Help_Transcribe,Help_HearingCareAnywhereConnect,49,35,0,0.3062046954290103
4198,please electric car battery,Default Fallback Intent,Cmd.BatteryLevel,21,8,0,0.30622416509550227
6673,play sound in my hearing aids,Cmd.StreamingStart,Help_FindMyHearingAids,13,32,0,0.30666530772366285
2253,locate the nearest golf course,Default Fallback Intent,Help_HearingCareAnywhereConnect,21,35,0,0.30679444208359147
7193,put the audio into my ears,Cmd.StreamingStart,Help_SelfCheck,13,46,0,0.30714161163314474
1711,how do i mute my right hearing aid?,Help_Volume,Help_Tinnitus,52,48,0,0.30733810051055743
7086,kill all the noise completely,Cmd.VolumeMute,Help_DeviceSettings,19,29,0,0.3073523356593731
8101,how do i bake bread,Default Fallback Intent,Help_HeartRate,21,36,0,0.30744965662460816
8195,use my hearing aids as speakers,Cmd.StreamingStart,Help_Pairing,13,43,0,0.3075806752863265
1866,how do i know if i need hearing aids,Default Fallback Intent,Help_DeviceSettings,21,29,0,0.30781391808404457
7242,save the run i just finished,Cmd.ActivityRun,Cmd.ActivityCalories,4,1,0,0.3081827747856266
7210,disconnect me from the stream,Cmd.StreamingStop,Cmd.StreamingStart,14,13,0,0.3086057135220036
923,remind me to clean hearing aids today,reminders.add,Help_FindMyHearingAids,55,32,0,0.30870543635542724
6314,remind me to take my medicine in 1 minute,reminders.add,Help_HearShare,55,34,0,0.3088717914857335
3116,can you connect to remote,Cmd.StreamingStart,Default Fallback Intent,13,21,0,0.3092419424218665
162,turn up my right aid,Cmd.VolumeIncrease,Help_FindMyHearingAids,18,32,0,0.3092850770522019
5460,can you home setting,Cmd.MemoryChange,Default Fallback Intent,11,21,0,0.30940158567300435
940,remind me to wake up at 6 a.m.,reminders.add,Cmd.VolumeIncrease,55,18,0,0.30944572033891043
6195,how do i make the hearing aids louder?,Help_Volume,Cmd.VolumeIncrease,52,18,0,0.3096009552002845
7299,how many miles have i biked,Cmd.ActivityCycle,Cmd.ActivityRun,2,4,0,0.3099400947959994
6721,i need some quiet,Cmd.VolumeDecrease,Cmd.VolumeIncrease,17,18,0,0.3102435101173357
4762,please ek divas jam to send the money,Default Fallback Intent,Help_DeviceSettings,21,29,0,0.31035167771399347
2204,"i'm just like oh, so that's the point that down.",Default Fallback Intent,Help_Customize,21,27,0,0.31052504221124855
7685,the audio keeps cutting out what do i do,Help_DeviceSettings,Default Fallback Intent,29,21,0,0.3105658636825791
2035,hearing aids every time the stupid phone goes,Default Fallback Intent,Cmd.BatteryLevel,21,8,0,0.310745090134687
8202,transmit the sound wirelessly,Cmd.StreamingStart,Cmd.VolumeIncrease,13,18,0,0.31124508390159
4699,please so this is your hearing aids,Default Fallback Intent,Cmd.VolumeDecrease,21,17,0,0.3113235949391032
4187,can you help stream,Help_Accessories,Cmd.FindMyPhone,22,9,0,0.31194223537558685
2203,sound bar,Default Fallback Intent,Cmd.VolumeDecrease,21,17,0,0.3119490944459311
4786,can you go to meeting,Cmd.MemoryChange,Default Fallback Intent,11,21,0,0.31258764407709044
8416,can you help me,Default Fallback Intent,Cmd.FindMyPhone,21,9,0,0.31262087133431543
2183,show me the jury,Default Fallback Intent,Cmd.FindMyPhone,21,9,0,0.31268098942836053
6695,show me the basics,Help_Home,Cmd.FindMyPhone,38,9,0,0.31268098942836053
8207,show me the fundamentals,Help_Home,Cmd.FindMyPhone,38,9,0,0.31268098942836053
4483,please i'm floating on the road,Default Fallback Intent,Cmd.TranscribeStart,21,15,0,0.31294144489246317
630,turn on the volume,Cmd.VolumeUnmute,Cmd.VolumeDecrease,20,17,0,0.313489864228293
4723,please debony logging up,Default Fallback Intent,Cmd.FindMyPhone,21,9,0,0.3138066211474966
3866,please i don’t hear a difference when i change my balance control,Help_WiCROS,Default Fallback Intent,54,21,0,0.31412752654627035
3099,can you calories standing,Cmd.ActivityStand,Default Fallback Intent,5,21,0,0.31418968791343227
4652,please so do i unable to caesar,Default Fallback Intent,Help_Customize,21,27,0,0.314720850703048
3862,can you memory button,Help_ChangingMemories,Help_MemoryOptions,25,42,0,0.31484046764086976
6305,how do i down cls,Default Fallback Intent,Help_HearingCareAnywhereConnect,21,35,0,0.31502502502412333
6613,find my equipment,Help_FindMyHearingAids,Help_Customize,32,27,0,0.3151571791464797
7388,find my handset,Cmd.FindMyPhone,Help_Customize,9,27,0,0.3151571791464797
6684,i need some guidance,Help_Home,Cmd.VolumeMute,38,19,0,0.315268570251751
6885,recover my hearing aid settings,Help_HearingCareAnywhereConnect,Help_DeviceSettings,35,29,0,0.3158737823828572
1032,add reminder for meeting,reminders.add,reminders.complete,55,56,0,0.3163412129971016
7249,i'm off for a walk,Cmd.ActivityWalk,Help_Pairing,7,43,0,0.31635963839384895
6044,could you remind me,reminders.add,Cmd.VolumeIncrease,55,18,0,0.3167193986761032
7882,what got added recently,Help_WhatsNew,Default Fallback Intent,53,21,0,0.3170057690457666
6407,begin a run,Cmd.ActivityRun,Help_IntelliVoice,4,40,0,0.3172464242358871
1228,how do i access my hearing aid memories?,Help_ChangingMemories,Help_Battery,25,24,0,0.31758314727581516
2256,locate a restaurant,Default Fallback Intent,Help_HearingCareAnywhereConnect,21,35,0,0.31773054541164125
6708,who invented the telephone?,Default Fallback Intent,Cmd.VolumeIncrease,21,18,0,0.3179309881914114
1771,how do i adjust the volume on my accessory?,Help_Accessories,Help_DeviceSettings,22,29,0,0.31814875063558107
6197,how do i change my table mic?,Help_Accessories,Help_Customize,22,27,0,0.31816389799858147
3491,please remember to take medicine,reminders.add,Default Fallback Intent,55,21,0,0.3182764384379747
1801,show me help for my accessories,Help_Accessories,Help_Health,22,33,0,0.31854191408893484
8208,what's the simplest way to begin,Help_Home,Help_WhatsNew,38,53,0,0.3189030632954882
2042,hearing aid,Default Fallback Intent,Help_CleanCare,21,26,0,0.31897463342454135
466,how has this app changed?,Help_WhatsNew,Help_DemoMode,53,28,0,0.3190162638097342
2049,fire on friday,Default Fallback Intent,Help_HearingCareAnywhereConnect,21,35,0,0.3194261418802636
6625,remember this for me,reminders.add,Default Fallback Intent,55,21,0,0.3198054768439546
7235,capture my running session,Cmd.ActivityRun,Help_Health,4,33,0,0.31997701076175705
6415,log a walk,Cmd.ActivityWalk,Help_Battery,7,24,0,0.3200505824266144
8179,send word to my family,Cmd.SendMessage,Help_HearingCareAnywhereConnect,12,35,0,0.32015900718705387
2010,you need some help,Default Fallback Intent,Help_DeviceSettings,21,29,0,0.32020558373169083
3119,can you stream on,Cmd.StreamingStart,Cmd.FindMyPhone,13,9,0,0.320230531251271
7214,stop the music going to my aids,Cmd.StreamingStop,Cmd.StreamingStart,14,13,0,0.3208495562114346
8083,cut the wind noise with a setting,Help_EdgeMode,Cmd.MemoryChange,30,11,0,0.32090871157173895
6728,the sound keeps dropping out,Help_DeviceSettings,Default Fallback Intent,29,21,0,0.32101953515307585
5418,can you tinnitus memory,Cmd.MemoryChange,Help_ChangingMemories,11,25,0,0.3213388095555148
5861,how do i talk to someone that’s speaking a different language?,Help_Translate,Help_MemoryOptions,50,42,0,0.3213462731995205
2087,sorry about this okay i got it,Default Fallback Intent,Cmd.ActivityRun,21,4,0,0.32140283764926014
6623,help me remember an appointment,reminders.add,Help_RemoteProgramming,55,45,0,0.3215521689818063
2053,what can i ask?,Default Fallback Intent,Help_AppSettings,21,23,0,0.32194668997577625
628,turn off mute,Cmd.VolumeUnmute,Cmd.VolumeMute,20,19,0,0.3219618804658602
3454,can you schedule appointment,reminders.add,Cmd.ListenMessage,55,10,0,0.3221003266801305
7693,my aids keep glitching,Help_DeviceSettings,Help_CleanCare,29,26,0,0.32215231664996774
5916,make my hearing aids louder,Cmd.VolumeIncrease,Help_SelfCheck,18,46,0,0.32223600952551534
1616,start recording for me,Cmd.TranscribeStart,Default Fallback Intent,15,21,0,0.3222681950978705
7009,what is noise induced hearing loss,Help_Tinnitus,Default Fallback Intent,48,21,0,0.32234922831482543
7416,caption what people are saying around me,Cmd.TranscribeStart,Cmd.VolumeIncrease,15,18,0,0.32271757519665506
8355,hey,Default Fallback Intent,Help_HearShare,21,34,0,0.3230931650821318
7056,the noise level is too high,Cmd.VolumeDecrease,Default Fallback Intent,17,21,0,0.323811937787252
7881,show me the latest features,Help_WhatsNew,Cmd.ActivityCalories,53,1,0,0.32385547804703824
4568,please and push it down for dramatics,Default Fallback Intent,Cmd.VolumeDecrease,21,17,0,0.3244547129486188
2677,work setting,Cmd.MemoryChange,Help_MemoryOptions,11,42,0,0.32478322420471817
7717,the sound keeps cutting in and out,Help_DeviceSettings,Default Fallback Intent,29,21,0,0.32483127779496085
7119,cancel the mute please,Cmd.VolumeUnmute,Cmd.VolumeMute,20,19,0,0.3248689166936119
4364,please turn on light.,Default Fallback Intent,Cmd.VolumeUnmute,21,20,0,0.3251136253510511
777,how do i connect my hearing aids?,Help_Pairing,Help_FindMyHearingAids,43,32,0,0.3251599713923082
778,how do i connect my hearing aids,Help_Pairing,Help_FindMyHearingAids,43,32,0,0.3251599713923082
8183,relay this information,Cmd.SendMessage,Help_HearShare,12,34,0,0.3254064640013086
8310,hearing aid audio link,Cmd.StreamingStart,Cmd.VolumeMute,13,19,0,0.3256319071529416
6791,ping my wife,Cmd.SendMessage,Help_HeartRate,12,36,0,0.32566803139977774
435,how far have i walked,Cmd.ActivityWalk,Cmd.ActivityRun,7,4,0,0.32618962776342664
5435,can you kitchen program,Cmd.MemoryChange,Default Fallback Intent,11,21,0,0.32657397156738677
7456,remind me about the doctor on friday,reminders.add,Cmd.VolumeUnmute,55,20,0,0.32672427672316223
2201,dawsonville quick,Default Fallback Intent,Help_MaskMode,21,41,0,0.3267726177323341
6696,help me get started,Help_Home,Help_HeartRate,38,36,0,0.32681412083394246
8300,wireless hearing aid connection,Cmd.StreamingStart,Help_SelfCheck,13,46,0,0.32695509863379596
2015,i wish i could wake up,Default Fallback Intent,Cmd.VolumeIncrease,21,18,0,0.32703155707304327
7660,where is the device test,Help_SelfCheck,Default Fallback Intent,46,21,0,0.32713920464998125
7785,does it work with alexa,Help_VoiceAssistant,Cmd.TranscribeStart,51,15,0,0.327570969795564
6770,none of this app makes sense,Help_Home,Default Fallback Intent,38,21,0,0.32762950273222013
4460,please sausages after using my location,Default Fallback Intent,Help_FindMyHearingAids,21,32,0,0.32766786514274204
5454,can you auditorium setting,Cmd.MemoryChange,Cmd.VolumeIncrease,11,18,0,0.32788607982896417
2165,hold on,Default Fallback Intent,Cmd.VolumeUnmute,21,20,0,0.32812657420899044
2793,setting number one,Cmd.MemoryChange,Help_SelfCheck,11,46,0,0.32860730028146146
7189,stream the music into my ears,Cmd.StreamingStart,Help_InsertDevice,13,39,0,0.3288134120462453
1898,they are trying to reduce the temperature right now,Default Fallback Intent,Help_MemoryOptions,21,42,0,0.3290634994704098
4758,can you locate,Default Fallback Intent,Help_HearingCareAnywhereConnect,21,35,0,0.32923819442776214
2030,smile so we're going to go to that,Default Fallback Intent,Cmd.MemoryChange,21,11,0,0.3294105328421543
4261,please amazon screen is dark,Default Fallback Intent,Cmd.VolumeIncrease,21,18,0,0.32955422963160225
6739,amplify the sound a bit,Cmd.VolumeIncrease,Cmd.VolumeDecrease,18,17,0,0.3296928449911796
5943,turn stream off,Cmd.StreamingStop,Cmd.VolumeDecrease,14,17,0,0.32985148953935783
2218,how do i get to,Default Fallback Intent,Help_HearingCareAnywhereConnect,21,35,0,0.33013248986060556
2198,how do i use,Default Fallback Intent,Help_Customize,21,27,0,0.3301409313011374
2117,i can't hear anything,Default Fallback Intent,Cmd.FindMyPhone,21,9,0,0.33015346299122744
4780,please put hearing aids in auditorium setting,Cmd.MemoryChange,Help_FindMyHearingAids,11,32,0,0.3302108734288816
6762,share some news with a contact,Cmd.SendMessage,Help_HearShare,12,34,0,0.3305324292479014
4401,can you pretty sure that's mine but i can't put it on now,Default Fallback Intent,Help_Transcribe,21,49,0,0.3315852649611092
5467,can you speech setting,Cmd.MemoryChange,Default Fallback Intent,11,21,0,0.3316020269140259
6683,can you walk me through it?,Default Fallback Intent,Cmd.VolumeIncrease,21,18,0,0.33166685349567443
7803,how do i wear my aids properly,Help_InsertDevice,Help_Customize,39,27,0,0.33170688472940346
6272,help for streaming,Help_Accessories,Help_HearingCareAnywhereConnect,22,35,0,0.33178367482937243
7905,what can this app do for me,Help_Home,Help_HearingCareAnywhereConnect,38,35,0,0.33183705117460566
2095,walking down,Default Fallback Intent,Help_RemoteProgramming,21,45,0,0.33191057073146124
4268,can you the weather outside today,Default Fallback Intent,Help_Home,21,38,0,0.33197808453193683
2116,can't find bose,Default Fallback Intent,Cmd.FindMyPhone,21,9,0,0.3321174867894825
6025,where is the bi-cros control?,Help_WiCROS,Cmd.TranscribeStart,54,15,0,0.33224639693408625
5824,alexa not connecting,Default Fallback Intent,Help_Translate,21,50,0,0.3323863316916803
7208,no more streaming please,Cmd.StreamingStop,Cmd.VolumeIncrease,14,18,0,0.3324207197713419
7152,change to the comfortable indoor mode,Cmd.MemoryChange,Default Fallback Intent,11,21,0,0.3333273317961019
6660,let me listen through my hearing aids,Cmd.StreamingStart,Help_CleanCare,13,26,0,0.33363731294910975
924,remind me to pick up prescription today at 5 p.m.,reminders.add,Help_FallAlert,55,31,0,0.33368156730429815
7703,why is my hearing aid quiet on one side,Help_DeviceSettings,Help_SelfCheck,29,46,0,0.3337698633711113
3113,can you play the microphone,Cmd.StreamingStart,Default Fallback Intent,13,21,0,0.3338728624698544
5774,help with loudness changes,Help_Volume,Cmd.VolumeIncrease,52,18,0,0.33448362031522005
6776,nudge me at 3,reminders.add,Cmd.TranslationStart,55,16,0,0.33451455205373654
8249,help me understand this app,Help_Home,Help_AppSettings,38,23,0,0.33456445781720245
8087,a setting for very windy places,Help_EdgeMode,Help_CleanCare,30,26,0,0.3346055150865851
6656,play the tv through my hearing aids,Cmd.StreamingStart,Help_SelfCheck,13,46,0,0.3346628514807312
6354,my left hearing aids,Default Fallback Intent,Help_FindMyHearingAids,21,32,0,0.3349854115251388
7371,read my new texts aloud,Cmd.ListenMessage,Default Fallback Intent,10,21,0,0.3354621266815611
999,remind me to wake up at 7 a.m.,reminders.add,Default Fallback Intent,55,21,0,0.3356323288676648
2278,how far have i biked?,Cmd.ActivityCycle,Default Fallback Intent,2,21,0,0.33565087874167726
7765,guide me on sharing what i hear,Help_HearShare,Help_HearingCareAnywhereConnect,34,35,0,0.33573765181791465
953,reminder for 4:15 p.m. today visit grandma please,reminders.add,reminders.complete,55,56,0,0.33576791381199805
954,reminder for 4.15 p.m. today visit grandma please,reminders.add,reminders.complete,55,56,0,0.33576791381199805
7011,voices are too soft for me,Cmd.VolumeIncrease,Help_Home,18,38,0,0.33577217627401507
789,how do you sync to hearing aids,Help_Pairing,Help_FindMyHearingAids,43,32,0,0.3358978304835514
6704,how old is tom cruise?,Default Fallback Intent,Cmd.VolumeIncrease,21,18,0,0.3362186977747461
5462,can you master setting,Cmd.MemoryChange,Cmd.VolumeIncrease,11,18,0,0.3362503351907423
4603,can you not screaming loud enough,Default Fallback Intent,Help_Home,21,38,0,0.3363307941768372
7596,what hardware can i add,Help_Accessories,Help_HearingCareAnywhereConnect,22,35,0,0.33682558419328446
1555,turn my left hearing aid off,Cmd.VolumeMute,Help_SelfCheck,19,46,0,0.33708091232252807
5494,can you change to automatic,Cmd.MemoryChange,Help_AppSettings,11,23,0,0.337132071541257
6779,give me a gentle nudge at 9,reminders.add,Help_RemoteProgramming,55,45,0,0.3372567144674948
7037,lower the volume,Cmd.VolumeDecrease,Help_Volume,17,52,0,0.3377546150714771
759,how do i connect my hearing aid?,Help_Pairing,Help_InsertDevice,43,39,0,0.3379070506253317
7584,find my aids help,Help_FindMyHearingAids,Help_Accessories,32,22,0,0.3381337066084031
2081,wendy's double tapped it and has not worked,Default Fallback Intent,Help_DeviceSettings,21,29,0,0.3383527631948448
5780,test drive the app,Help_DemoMode,Cmd.TranslationStart,28,16,0,0.3384112662903405
2666,kitchen setting,Cmd.MemoryChange,Help_HearingCareAnywhereConnect,11,35,0,0.33841978752385
7363,play the text i just got,Cmd.ListenMessage,Default Fallback Intent,10,21,0,0.3385763169438363
8365,good afternoon,Default Fallback Intent,Cmd.VolumeUnmute,21,20,0,0.33863049669847134
7773,can my spouse hear through my aids,Help_HearShare,Cmd.StreamingStart,34,13,0,0.338655504953093
7887,what improvements are new,Help_WhatsNew,Default Fallback Intent,53,21,0,0.33890551703688676
2691,change to kitchen,Cmd.MemoryChange,Help_FindMyHearingAids,11,32,0,0.33900214840539794
6353,my hearing aids,Default Fallback Intent,Help_SelfCheck,21,46,0,0.3390150933074737
2664,golf setting,Cmd.MemoryChange,Cmd.TranslationStart,11,16,0,0.3392484239538668
5432,can you golf program,Cmd.MemoryChange,Default Fallback Intent,11,21,0,0.33954343600039055
3066,please have i reached my activity goal?,Cmd.ActivityAerobics,Cmd.ActivityRun,0,4,0,0.3398499848754792
2077,how to adjust these,Default Fallback Intent,Cmd.VolumeIncrease,21,18,0,0.34022685631062227
467,what's different about this app?,Help_WhatsNew,Help_Home,53,38,0,0.34032495994663065
8172,i better not forget this,reminders.add,Help_Home,55,38,0,0.3404810871248419
2792,memory number one,Cmd.MemoryChange,Help_FindMyHearingAids,11,32,0,0.34059978089853055
7130,i'm sitting down in a crowded diner,Cmd.MemoryChange,Default Fallback Intent,11,21,0,0.3406085353615345
2744,memory one,Cmd.MemoryChange,Help_MemoryOptions,11,42,0,0.3406737375045746
8409,much appreciated,Default Fallback Intent,Cmd.TranslationStart,21,16,0,0.34067423179057776
5896,turn on the volume in my left hearing aid,Cmd.VolumeUnmute,Cmd.VolumeIncrease,20,18,0,0.34090028135761874
2158,turn,Default Fallback Intent,Cmd.TranslationStart,21,16,0,0.3410454639098156
6730,the audio sounds distorted,Help_DeviceSettings,Cmd.VolumeIncrease,29,18,0,0.3413890594046621
749,how do i sync my hearing aids to the app?,Help_HearingCareAnywhereConnect,Help_Accessories,35,22,0,0.3414864193021015
5604,can you setting one,Cmd.MemoryChange,Default Fallback Intent,11,21,0,0.3415591760034133
7265,start tracking this stroll,Cmd.ActivityWalk,Default Fallback Intent,7,21,0,0.3415618966072853
3473,please remember to wash my car,reminders.add,Help_FindMyHearingAids,55,32,0,0.34159274876707285
6518,help me hear better,Cmd.VolumeIncrease,Help_ThriveScore,18,47,0,0.34159915951395003
5470,can you train setting,Cmd.MemoryChange,Default Fallback Intent,11,21,0,0.3417679934857088
3600,can you remind me on the 27th of august tomy flight,reminders.add,Default Fallback Intent,55,21,0,0.3419815149610566
