suite,text,true_intent,predicted_intent,top2,confidence,margin,accepted,category
stt,whatdata log,Help_DeviceSettings,Default Fallback Intent,Cmd.TranscribeStart,0.444,0.2535,False,stt_error
stt,what memery andi currently in,Help_ChangingMemories,Default Fallback Intent,Cmd.MemoryChange,0.9594,0.9514,False,stt_error
stt,how do ichange my hearing aid memery,Help_ChangingMemories,Help_Pairing,Help_ChangingMemories,0.3149,0.1182,False,stt_error
stt,er how change memory,Help_ChangingMemories,Cmd.MemoryChange,Help_ChangingMemories,0.8285,0.6602,False,stt_error
stt,help with changing mammaries on myphone,Help_ChangingMemories,Help_Accessories,Help_ChangingMemories,0.6438,0.3175,False,stt_error
stt,how do iincrease the,Help_Customize,Help_SelfCheck,Help_RemoteProgramming,0.3382,0.1567,False,stt_error
stt,how do i turn doun background,Help_Customize,Default Fallback Intent,Help_Customize,0.5146,0.3009,False,stt_error
stt,uh how do i adjust for,Help_Customize,Help_RemoteProgramming,Help_Home,0.6781,0.5742,False,stt_error
stt,um what are all the features of,Help_Health,Help_Home,Help_DemoMode,0.7889,0.7118,False,stt_error
stt,how do isee my biking,Help_Health,Cmd.ActivityCycle,Help_Health,0.7268,0.5437,False,stt_error
stt,uhminimum sound,Cmd.VolumeDecrease,Cmd.VolumeMute,Cmd.VolumeDecrease,0.7151,0.4602,False,stt_error
stt,turn myaids dow,Cmd.VolumeDecrease,Default Fallback Intent,Help_Home,0.6894,0.6122,False,stt_error
stt,turn the volumedow,Cmd.VolumeDecrease,Cmd.VolumeUnmute,Default Fallback Intent,0.7293,0.6566,False,stt_error
stt,what is the condition of my,Cmd.BatteryLevel,Default Fallback Intent,Help_SelfCheck,0.2175,0.0376,False,stt_error
stt,um thriveassistant help,Help_VoiceAssistant,Help_Home,Help_VoiceAssistant,0.4574,0.2078,False,stt_error
stt,um turnvolume off,Cmd.VolumeMute,Cmd.VolumeUnmute,Cmd.VolumeMute,0.4911,0.072,False,stt_error
stt,uh cani use the phone to check the volume of my hearing aids,Help_Volume,Default Fallback Intent,Help_Pairing,0.5217,0.1615,False,stt_error
stt,i want to hearmy massage,Cmd.ListenMessage,Cmd.VolumeUnmute,Cmd.ListenMessage,0.4352,0.2705,False,stt_error
stt,er how do i check what accessories i have connected to my hearing,Help_Accessories,Help_Pairing,Help_SelfCheck,0.5819,0.4055,False,stt_error
stt,how do i check what accessorie i have connected my aid,Help_Accessories,Help_Pairing,Help_SelfCheck,0.8599,0.8172,False,stt_error
stt,um how do i check what accessorie i have connected to my hearing aid,Help_Accessories,Help_Pairing,Help_Accessories,0.8534,0.7931,False,stt_error
stt,uh how do i makelasagna,Default Fallback Intent,Help_Customize,Default Fallback Intent,0.3582,0.0601,False,stt_error
stt,er creatinga demo with your capabilities,Default Fallback Intent,Help_DemoMode,Cmd.VolumeIncrease,0.9512,0.9205,True,stt_error
stt,whenmemorial day,Default Fallback Intent,reminders.add,Help_Reminder,0.9399,0.9143,False,stt_error
stt,er tern off cable,Default Fallback Intent,Cmd.StreamingStop,Default Fallback Intent,0.7028,0.4198,False,stt_error
stt,ihear voice,Default Fallback Intent,Cmd.ListenMessage,Help_Transcribe,0.3568,0.0802,False,stt_error
stt,uh alexa learn myvoice,Default Fallback Intent,Help_VoiceAssistant,Help_IntelliVoice,0.5872,0.3962,False,stt_error
stt,uhbank number to car,Default Fallback Intent,Help_DeviceSettings,Cmd.MemoryChange,0.6991,0.5535,False,stt_error
stt,er was a specialist contact 800 3334,Default Fallback Intent,Help_RemoteProgramming,Default Fallback Intent,0.4075,0.0918,False,stt_error
stt,er discover revelation,Default Fallback Intent,Help_Home,Default Fallback Intent,0.3759,0.0704,False,stt_error
stt,uh your permit on cellphone,Default Fallback Intent,Cmd.MemoryChange,Default Fallback Intent,0.473,0.1414,False,stt_error
stt,uh monday,Default Fallback Intent,reminders.add,Default Fallback Intent,0.5072,0.0904,False,stt_error
stt,um how do i schedule,Default Fallback Intent,Help_Reminder,Help_RemoteProgramming,0.4138,0.216,False,stt_error
stt,uh i need to program new stamping to my,Default Fallback Intent,Help_RemoteProgramming,Help_MemoryOptions,0.6157,0.2763,False,stt_error
stt,erhow to adjust these,Default Fallback Intent,Cmd.MemoryChange,Default Fallback Intent,0.7071,0.502,False,stt_error
stt,see how moves all theway across,Default Fallback Intent,Help_Health,Help_Home,0.4877,0.2154,False,stt_error
stt,uhright on,Default Fallback Intent,Cmd.VolumeUnmute,Default Fallback Intent,0.9742,0.9616,True,stt_error
stt,and push it down fordramatic,Default Fallback Intent,Cmd.VolumeDecrease,Default Fallback Intent,0.9787,0.9664,False,stt_error
stt,er how do you spellkeep my microphone,Default Fallback Intent,Help_Customize,Help_IntelliVoice,0.7409,0.5545,False,stt_error
stt,what levelam i hearing,Default Fallback Intent,Help_HeartRate,Cmd.BatteryLevel,0.4571,0.2925,False,stt_error
stt,uh list items notworking,Default Fallback Intent,Help_Pairing,Default Fallback Intent,0.4442,0.1643,False,stt_error
stt,uh canyou listen to music,Default Fallback Intent,Cmd.MemoryChange,Default Fallback Intent,0.9733,0.9507,True,stt_error
stt,um i said i willshut up,Default Fallback Intent,Cmd.VolumeIncrease,reminders.add,0.829,0.7334,False,stt_error
stt,scream youtubemusic,Default Fallback Intent,Cmd.StreamingStart,Default Fallback Intent,0.9794,0.9661,False,stt_error
stt,i need car batteries,Default Fallback Intent,Cmd.BatteryLevel,reminders.add,0.55,0.3485,False,stt_error
stt,uh how do i remove sliver,Default Fallback Intent,Help_Home,Help_Volume,0.3487,0.061,False,stt_error
stt,er why would i need worry about health guidelines,Default Fallback Intent,Help_ThriveScore,Default Fallback Intent,0.4039,0.2216,False,stt_error
stt,er what aids,Default Fallback Intent,Help_DeviceSettings,Help_FallAlert,0.3494,0.0013,False,stt_error
stt,er goto meeting,Cmd.MemoryChange,Cmd.VolumeDecrease,Cmd.MemoryChange,0.3725,0.1031,False,stt_error
stt,um please turn the sound,Cmd.VolumeIncrease,Cmd.VolumeUnmute,Cmd.VolumeIncrease,0.8856,0.828,True,stt_error
stt,please tell me what my stepgoal,Cmd.ActivityStep,Default Fallback Intent,Cmd.ActivityStep,0.5974,0.2073,False,stt_error
stt,can you hearing aids are,Help_FindMyHearingAids,Default Fallback Intent,Cmd.VolumeDecrease,0.4493,0.333,False,stt_error
stt,please show me myactivity,Cmd.ActivityAerobics,Help_Health,Cmd.ActivityAerobics,0.3862,0.0389,False,stt_error
stt,can standing colories,Cmd.ActivityStand,Default Fallback Intent,Cmd.ActivityStand,0.5776,0.1852,False,stt_error
stt,please make my aideslisten to the remote microphone,Cmd.StreamingStart,Help_Accessories,Cmd.StreamingStart,0.8307,0.6973,False,stt_error
stt,please i want to listen tomy,Cmd.StreamingStart,reminders.add,Default Fallback Intent,0.3447,0.012,False,stt_error
stt,um you play tv,Cmd.StreamingStart,Default Fallback Intent,Cmd.MemoryChange,0.4849,0.1957,False,stt_error
stt,please i don t have normal,Help_MemoryOptions,reminders.add,Cmd.VolumeDecrease,0.9303,0.8974,False,stt_error
stt,you i don t have a normal mammary,Help_MemoryOptions,Default Fallback Intent,Cmd.MemoryChange,0.4988,0.1649,False,stt_error
stt,pleasepersonalize my hearing aid,Help_MemoryOptions,Cmd.VolumeDecrease,Help_DeviceSettings,0.1945,0.0458,False,stt_error
stt,uh please trying to get my hearing age work,Help_SelfCheck,Help_Tinnitus,Help_InsertDevice,0.1898,0.014,False,stt_error
stt,can you trying to get my hearin age work,Help_SelfCheck,Default Fallback Intent,Help_Tinnitus,0.2428,0.0513,False,stt_error
stt,um can you make volume,Cmd.VolumeUnmute,Cmd.VolumeIncrease,Cmd.VolumeDecrease,0.5447,0.115,False,stt_error
stt,you make sund on,Cmd.VolumeUnmute,Default Fallback Intent,Cmd.VolumeUnmute,0.6268,0.502,False,stt_error
stt,er can youmute off,Cmd.VolumeUnmute,Cmd.ActivityCycle,Default Fallback Intent,0.2785,0.0076,False,stt_error
stt,you turn my hearing aid volume back,Cmd.VolumeUnmute,Cmd.VolumeDecrease,Cmd.VolumeUnmute,0.6422,0.3034,False,stt_error
stt,um please sync hearing aid totv,Help_Pairing,Cmd.StreamingStart,Help_Pairing,0.4999,0.0486,False,stt_error
stt,can pearing aids on the app,Help_Pairing,Help_DemoMode,Help_DeviceSettings,0.3679,0.0776,False,stt_error
stt,can set an alarm for 15,reminders.add,Default Fallback Intent,reminders.add,0.7328,0.4903,False,stt_error
stt,please remember studytomorrow,reminders.add,Cmd.MemoryChange,Default Fallback Intent,0.8529,0.7187,False,stt_error
stt,please i need help with my,Help_DeviceSettings,Help_Accessories,Default Fallback Intent,0.9589,0.9446,True,stt_error
stt,er can you i need help with my setting,Help_DeviceSettings,Help_RemoteProgramming,Help_HearingCareAnywhereConnect,0.4879,0.166,False,stt_error
stt,please help with changing mammarieson my phone,Help_ChangingMemories,Help_Accessories,Help_ChangingMemories,0.4593,0.0456,False,stt_error
stt,pleasemake my hearing aids,Cmd.VolumeDecrease,Cmd.VolumeUnmute,Cmd.VolumeDecrease,0.4907,0.338,False,stt_error
stt,you help forspeech to text,Help_Transcribe,Cmd.SendMessage,Default Fallback Intent,0.9395,0.8914,True,stt_error
stt,pleasespeech text help,Help_Transcribe,Default Fallback Intent,Cmd.SendMessage,0.8456,0.7293,False,stt_error
stt,uh can you speech to text,Help_Transcribe,Cmd.TranscribeStart,Help_Transcribe,0.4111,0.123,False,stt_error
stt,pleaseturn off the volume in my right hearing,Cmd.VolumeMute,Cmd.VolumeDecrease,Cmd.VolumeUnmute,0.5691,0.2812,False,stt_error
stt,um please tern off the volume,Cmd.VolumeMute,Cmd.VolumeDecrease,Cmd.VolumeMute,0.5593,0.2658,False,stt_error
stt,please tern my hearing aid volume,Cmd.VolumeMute,Default Fallback Intent,Cmd.VolumeUnmute,0.4842,0.2379,False,stt_error
stt,er can yourecord this meeting,Cmd.TranscribeStart,reminders.add,Cmd.TranscribeStart,0.9351,0.9124,True,stt_error
stt,please let me listen my,Cmd.ListenMessage,Cmd.StreamingStart,Cmd.ListenMessage,0.4785,0.2307,False,stt_error
stt,can let me listen to my messege,Cmd.ListenMessage,Cmd.StreamingStart,Cmd.ListenMessage,0.6043,0.381,False,stt_error
stt,please i wantto hear my,Cmd.ListenMessage,Cmd.StreamingStart,Cmd.ListenMessage,0.519,0.3212,False,stt_error
stt,uh can you show me help for my,Help_Accessories,Help_Home,Help_Accessories,0.4898,0.2603,False,stt_error
stt,please creating ademo with your capabilitie,Default Fallback Intent,Cmd.VolumeIncrease,Default Fallback Intent,0.6931,0.5534,False,stt_error
stt,can you creatinga demo with your capabilitie,Default Fallback Intent,Help_DemoMode,Help_Accessories,0.6343,0.4739,False,stt_error
stt,can you mavis by stupidhearing,Default Fallback Intent,Cmd.MemoryChange,Default Fallback Intent,0.8444,0.7515,False,stt_error
stt,er please i hear voice,Default Fallback Intent,Cmd.StreamingStart,Cmd.ListenMessage,0.6739,0.5538,False,stt_error
stt,can i hear the,Default Fallback Intent,Cmd.StreamingStart,Default Fallback Intent,0.9213,0.8737,True,stt_error
stt,uh please bank number car,Default Fallback Intent,Help_DeviceSettings,Default Fallback Intent,0.5829,0.2959,False,stt_error
stt,um can you bank number car,Default Fallback Intent,Help_DeviceSettings,Cmd.MemoryChange,0.4303,0.1051,False,stt_error
stt,uh please was a specialist contact 800 3334,Default Fallback Intent,Help_RemoteProgramming,Default Fallback Intent,0.5823,0.3765,False,stt_error
stt,uh please riley' a manager connected scott,Default Fallback Intent,Cmd.StreamingStart,Default Fallback Intent,0.5566,0.3599,False,stt_error
stt,uh can you throw it on the,Default Fallback Intent,reminders.complete,Default Fallback Intent,0.4644,0.0984,False,stt_error
stt,youdiscover revelation,Default Fallback Intent,Help_Transcribe,Default Fallback Intent,0.3815,0.1101,False,stt_error
stt,you your permit on my,Default Fallback Intent,Cmd.MemoryChange,Default Fallback Intent,0.8633,0.7466,False,stt_error
stt,er can you first washing,Default Fallback Intent,Help_CleanCare,Default Fallback Intent,0.5178,0.1417,False,stt_error
stt,um please i need to program newstamping to my phone,Default Fallback Intent,Cmd.FindMyPhone,Help_FallAlert,0.3927,0.1881,False,stt_error
stt,uh can you i need to program new stamping to my,Default Fallback Intent,Help_RemoteProgramming,Help_MemoryOptions,0.6549,0.3633,False,stt_error
stt,um please angry orchardbeer,Default Fallback Intent,reminders.add,Default Fallback Intent,0.868,0.7385,False,stt_error
stt,can righton,Default Fallback Intent,Cmd.VolumeUnmute,Default Fallback Intent,0.8926,0.8393,False,stt_error
stt,and push it down for,Default Fallback Intent,Cmd.VolumeDecrease,Cmd.SendMessage,0.995,0.9927,True,stt_error
stt,er can you and push it down for,Default Fallback Intent,Cmd.VolumeDecrease,Default Fallback Intent,0.9908,0.9873,True,stt_error
stt,icannot hear anything,Default Fallback Intent,Cmd.VolumeMute,Default Fallback Intent,0.4244,0.3178,False,stt_error
stt,er can i cannot hear anything,Default Fallback Intent,Cmd.VolumeMute,Default Fallback Intent,0.8641,0.7707,False,stt_error
stt,um pleaselist items not working,Default Fallback Intent,Help_DeviceSettings,Default Fallback Intent,0.505,0.2645,False,stt_error
stt,er can apps that you wise up,Default Fallback Intent,Help_AppSettings,Help_Home,0.4766,0.35,False,stt_error
stt,i give ep,Default Fallback Intent,Help_HearShare,Cmd.SendMessage,0.455,0.3347,False,stt_error
stt,um pleasestream youtube music,Default Fallback Intent,Cmd.StreamingStart,Default Fallback Intent,0.837,0.701,False,stt_error
stt,canyou scream youtube music,Default Fallback Intent,Cmd.StreamingStart,Default Fallback Intent,0.918,0.8558,False,stt_error
stt,please so do i unableto,Default Fallback Intent,Help_SelfCheck,Cmd.VolumeMute,0.3715,0.1348,False,stt_error
stt,please i need car batteries,Default Fallback Intent,Cmd.BatteryLevel,Default Fallback Intent,0.5958,0.3351,False,stt_error
stt,you change totest one,Cmd.MemoryChange,Default Fallback Intent,Cmd.MemoryChange,0.4852,0.0117,False,stt_error
stt,er pleasego to outdoors,Cmd.MemoryChange,Default Fallback Intent,Cmd.MemoryChange,0.5491,0.1506,False,stt_error
stt,pleasechange television,Cmd.MemoryChange,Default Fallback Intent,Cmd.MemoryChange,0.8585,0.8033,False,stt_error
stt,uhplease switch to television,Cmd.MemoryChange,Help_Accessories,Default Fallback Intent,0.475,0.2598,False,stt_error
stt,do i have normal,Help_ChangingMemories,Help_DeviceSettings,Help_IntelliVoice,0.1949,0.0272,False,stt_error
stt,how do i acces trans late,Help_Translate,Help_FallAlert,Help_ChangingMemories,0.5792,0.4719,False,stt_error
stt,uh amson andnew zealand,Default Fallback Intent,Cmd.VolumeUnmute,Default Fallback Intent,0.7915,0.6386,False,stt_error
stt,how i access the caregiver sittings,Help_AppSettings,Help_ChangingMemories,Default Fallback Intent,0.4966,0.2864,False,stt_error
stt,show me translatehelp,Help_Translate,Help_Transcribe,Help_Translate,0.5836,0.2867,False,stt_error
stt,er how doi change the machine noise setting,Help_Customize,Cmd.MemoryChange,Help_Customize,0.5934,0.288,False,stt_error
stt,how do i check what accessories i have connected my 8s,Help_Accessories,Help_Pairing,Default Fallback Intent,0.7299,0.6408,False,stt_error
stt,er hearing aide not charging,Help_SelfCheck,Help_Battery,Cmd.BatteryLevel,0.9126,0.8616,True,stt_error
stt,turn upsound,Cmd.VolumeIncrease,Default Fallback Intent,Help_DeviceSettings,0.5583,0.2905,False,stt_error
stt,what is wrong with my hearin,Help_SelfCheck,Help_DeviceSettings,Default Fallback Intent,0.9207,0.9067,True,stt_error
stt,um how do i change the tap,Help_DeviceSettings,Help_ChangingMemories,Help_Pairing,0.5259,0.3155,False,stt_error
stt,how do imake the aid,Help_Volume,Help_InsertDevice,Help_Volume,0.3835,0.0949,False,stt_error
stt,er show help guide for drive,Help_ThriveScore,Help_VoiceAssistant,Help_WhatsNew,0.3356,0.1204,False,stt_error
stt,uh hear it as they got to,Default Fallback Intent,Cmd.StreamingStart,Cmd.ListenMessage,0.9806,0.9671,True,stt_error
stt,umits loudy,Cmd.VolumeDecrease,Cmd.VolumeUnmute,Cmd.VolumeDecrease,0.7173,0.6064,False,stt_error
stt,uh its laudhere,Cmd.VolumeDecrease,Cmd.MemoryChange,Default Fallback Intent,0.643,0.4544,False,stt_error
stt,um begin awalk,Cmd.ActivityWalk,Default Fallback Intent,Help_WhatsNew,0.855,0.8337,False,stt_error
stt,shoot amassage,Cmd.SendMessage,Default Fallback Intent,Cmd.BatteryLevel,0.7732,0.6749,False,stt_error
stt,ereverything is too soft,Cmd.VolumeIncrease,Help_DeviceSettings,Cmd.VolumeIncrease,0.3869,0.07,False,stt_error
stt,uh it isbarely audible,Cmd.VolumeIncrease,Cmd.ListenMessage,Cmd.VolumeDecrease,0.4517,0.0459,False,stt_error
stt,er this isbarely audible,Cmd.VolumeIncrease,Cmd.ListenMessage,Cmd.VolumeDecrease,0.6518,0.4341,False,stt_error
stt,uh dial back volume,Cmd.VolumeDecrease,Cmd.VolumeUnmute,Cmd.VolumeDecrease,0.7168,0.5301,False,stt_error
stt,um set me up forconversation,Cmd.MemoryChange,Help_HearingCareAnywhereConnect,Help_Transcribe,0.4353,0.289,False,stt_error
stt,help mefind my device,Help_FindMyHearingAids,Help_Pairing,Cmd.FindMyPhone,0.7299,0.6398,False,stt_error
stt,um help me recoverthem,Help_FindMyHearingAids,Help_HeartRateRecovery,Help_HearingCareAnywhereConnect,0.7901,0.6377,False,stt_error
stt,um show me where theyare,Help_FindMyHearingAids,Default Fallback Intent,Help_Transcribe,0.6044,0.4222,False,stt_error
stt,um ineed a prompt later,reminders.add,Default Fallback Intent,reminders.add,0.6968,0.4536,False,stt_error
stt,er pass thisalong,Cmd.SendMessage,Cmd.MemoryChange,Cmd.TranscribeStart,0.3536,0.1248,False,stt_error
stt,show me thebasic,Help_Home,Default Fallback Intent,Cmd.ActivityStand,0.5906,0.4832,False,stt_error
stt,um i wantsilence,Cmd.VolumeDecrease,Cmd.VolumeUnmute,Default Fallback Intent,0.9235,0.9044,False,stt_error
stt,the audio sounddistorted,Help_DeviceSettings,Cmd.VolumeIncrease,Cmd.VolumeDecrease,0.5376,0.1223,False,stt_error
stt,tell son i said,Cmd.SendMessage,Cmd.TranscribeStart,Default Fallback Intent,0.2093,0.0033,False,stt_error
stt,icould use hand with this app,Help_Home,Cmd.SendMessage,Help_DemoMode,0.4219,0.2319,False,stt_error
stt,um ping mywife,Cmd.SendMessage,Default Fallback Intent,Cmd.SendMessage,0.7446,0.5809,False,stt_error
stt,is my herring aidrechargeable,Help_Battery,Cmd.BatteryLevel,Help_Battery,0.8898,0.841,True,stt_error
stt,how do i findmask,Help_MaskMode,Default Fallback Intent,Help_Tinnitus,0.7529,0.6869,False,stt_error
stt,how do iback up my,Help_HearingCareAnywhereConnect,Help_Volume,Default Fallback Intent,0.9874,0.9814,False,stt_error
stt,how do i change activity goal,Help_Health,Help_ChangingMemories,Help_Health,0.3468,0.079,False,stt_error
stt,how often is heart rate,Help_HeartRate,Help_HeartRateRecovery,Help_HeartRate,0.8,0.6611,False,stt_error
stt,i edita reminder,Help_Reminder,reminders.add,reminders.complete,0.6057,0.3668,False,stt_error
stt,um can i snooze a reminda,Help_Reminder,reminders.add,Help_Reminder,0.9906,0.9857,True,stt_error
stt,uh start abike workout,Cmd.ActivityCycle,Cmd.ActivityExercise,Cmd.ActivityAerobics,0.9181,0.8955,True,stt_error
stt,uh what is noiseinduced hearing loss,Help_Tinnitus,Help_DeviceSettings,Help_FindMyHearingAids,0.307,0.1305,False,stt_error
stt,it blasting myears,Cmd.VolumeDecrease,Default Fallback Intent,Cmd.VolumeDecrease,0.5253,0.3881,False,stt_error
stt,the pro gram is not right for where i,Cmd.MemoryChange,Help_MemoryOptions,Cmd.MemoryChange,0.4541,0.0861,False,stt_error
stt,um this mode is not working for my surrounding,Cmd.MemoryChange,Help_MaskMode,Help_EdgeMode,0.9669,0.9401,True,stt_error
stt,um hook aids up to the tv sound,Cmd.StreamingStart,Help_Pairing,Default Fallback Intent,0.3156,0.0189,False,stt_error
stt,uh log myjog,Cmd.ActivityRun,Default Fallback Intent,Cmd.ActivityRun,0.3183,0.0377,False,stt_error
stt,howfar along my stepped am i,Cmd.ActivityStep,Default Fallback Intent,Cmd.ActivityStep,0.6324,0.318,False,stt_error
stt,uh checkstanding progress,Cmd.ActivityStand,Default Fallback Intent,Cmd.ActivityStand,0.3683,0.1999,False,stt_error
stt,what is burnso far,Cmd.ActivityCalories,Default Fallback Intent,Cmd.ActivityRun,0.9176,0.8718,False,stt_error
stt,er read mewhat people sent,Cmd.ListenMessage,Default Fallback Intent,Cmd.ListenMessage,0.3551,0.022,False,stt_error
stt,er tell me what people,Cmd.ListenMessage,Cmd.MemoryChange,Help_HearShare,0.3224,0.0971,False,stt_error
stt,start thecaption,Cmd.TranscribeStart,Cmd.StreamingStart,Default Fallback Intent,0.2812,0.0326,False,stt_error
stt,er tern on translation,Cmd.TranslationStart,Help_Translate,Cmd.TranslationStart,0.7339,0.5127,False,stt_error
stt,er translatethis conversation,Cmd.TranslationStart,Help_Translate,Cmd.TranslationStart,0.6147,0.2987,False,stt_error
stt,um helpme understand what they are saying in another language,Cmd.TranslationStart,Help_Translate,Help_Transcribe,0.5687,0.3098,False,stt_error
stt,cross thatreminda off,reminders.complete,Default Fallback Intent,Help_WiCROS,0.5796,0.3657,False,stt_error
stt,er what memory sittings are available,Help_MemoryOptions,Cmd.MemoryChange,Help_MemoryOptions,0.7091,0.5663,False,stt_error
stt,um tell me about the available accessorie,Help_Accessories,Cmd.VolumeUnmute,Default Fallback Intent,0.2326,0.0177,False,stt_error
stt,um help the ringing will not,Help_Tinnitus,Help_SelfCheck,Help_Tinnitus,0.4738,0.1698,False,stt_error
stt,guide me through selfcheck,Help_SelfCheck,Help_ThriveScore,Help_SelfCheck,0.5531,0.3548,False,stt_error
stt,uh where do i find my overall,Help_ThriveScore,Help_Health,Help_FindMyHearingAids,0.6389,0.3641,False,stt_error
stt,the audio breakingup,Help_DeviceSettings,Default Fallback Intent,Cmd.VolumeDecrease,0.4197,0.0237,False,stt_error
stt,does notify family if i take a,Help_FallAlert,Default Fallback Intent,Help_FallAlert,0.2996,0.024,False,stt_error
stt,uh how do i wear my 8s properly,Help_InsertDevice,Help_CleanCare,Default Fallback Intent,0.7083,0.6159,False,stt_error
stt,uh explain how to configure the,Help_AppSettings,Help_Home,Help_MemoryOptions,0.7583,0.7132,False,stt_error
stt,uh can my aids getwet,Help_CleanCare,Help_Pairing,Default Fallback Intent,0.3166,0.2184,False,stt_error
stt,keepingaids in good shape,Help_CleanCare,Default Fallback Intent,Cmd.ActivityStand,0.8653,0.8304,False,stt_error
stt,i fine tune the bassand treble,Help_Customize,Default Fallback Intent,Help_Customize,0.7418,0.6272,False,stt_error
stt,er how do i set my own,Help_Customize,Help_MemoryOptions,Help_Reminder,0.5489,0.416,False,stt_error
stt,explain personalizationoptions,Help_Customize,Help_MemoryOptions,Help_AppSettings,0.893,0.8608,True,stt_error
stt,how do i make sund suit me,Help_Customize,Help_DeviceSettings,Help_Customize,0.9049,0.879,False,stt_error
stt,er whatgot added recently,Help_WhatsNew,Default Fallback Intent,Help_WhatsNew,0.7264,0.4726,False,stt_error
stt,help me see what,Help_WhatsNew,Help_Home,Help_Transcribe,0.4791,0.1335,False,stt_error
stt,uh i do not get how any of this work,Help_Home,Help_Volume,Help_Home,0.5275,0.1482,False,stt_error
stt,um should i use rechargeable or disposable,Help_Battery,Cmd.BatteryLevel,Help_Battery,0.8217,0.6674,False,stt_error
stt,um how do i store spare,Help_Battery,Default Fallback Intent,Help_CleanCare,0.391,0.1997,False,stt_error
stt,explain theremind her feature,Help_Reminder,Default Fallback Intent,Help_IntelliVoice,0.7103,0.5437,False,stt_error
stt,um can i save transcripts,Help_Transcribe,Cmd.TranscribeStart,Help_Transcribe,0.4677,0.1931,False,stt_error
stt,how good is heart rate,Help_HeartRateRecovery,Help_HeartRate,Help_HeartRateRecovery,0.7101,0.5117,False,stt_error
stt,um explainedge mode,Help_EdgeMode,Help_Home,Help_DemoMode,0.9782,0.967,False,stt_error
stt,uh a setting for verywindy places,Help_EdgeMode,Cmd.MemoryChange,Default Fallback Intent,0.9981,0.9974,True,stt_error
stt,er how do i get rid of,Default Fallback Intent,Help_Volume,Help_CleanCare,0.3449,0.11,False,stt_error
stt,um how do i tie a,Default Fallback Intent,Help_Pairing,Default Fallback Intent,0.6294,0.364,False,stt_error
stt,um hurt ears please,Cmd.VolumeDecrease,Default Fallback Intent,Cmd.VolumeDecrease,0.8083,0.7247,False,stt_error
stt,er activatespeech focus,Cmd.MemoryChange,Cmd.ActivityAerobics,Cmd.SendMessage,0.3682,0.1407,False,stt_error
stt,um relay thisinformation,Cmd.SendMessage,Cmd.TranscribeStart,Help_Home,0.802,0.733,False,stt_error
stt,um relay information,Cmd.SendMessage,Cmd.VolumeMute,Help_WiCROS,0.4265,0.234,False,stt_error
stt,uh connect audio hearing aids,Cmd.StreamingStart,Help_Pairing,Cmd.StreamingStart,0.5075,0.0918,False,stt_error
stt,uh i could use anintroduction,Help_Home,Cmd.SendMessage,Help_Home,0.4722,0.2089,False,stt_error
ood,read my emails to me,Default Fallback Intent,Cmd.ListenMessage,Help_HearShare,0.9143,0.8834,True,ood_false_acceptance
ood,start recording a video,Default Fallback Intent,Cmd.TranscribeStart,Cmd.SendMessage,0.9743,0.9587,True,ood_false_acceptance
ood,transcribe the meeting recording on my laptop,Default Fallback Intent,Cmd.TranscribeStart,Cmd.SendMessage,0.9787,0.9678,True,ood_false_acceptance
ood,order more hearing aid batteries online,Default Fallback Intent,Help_Battery,Default Fallback Intent,0.9202,0.8444,True,ood_false_acceptance
