suite,text,true_intent,predicted_intent,top2,confidence,margin,accepted,category
minimal_pairs,unhook me from the television audio,Cmd.StreamingStop,Cmd.StreamingStart,Default Fallback Intent,0.4783,0.1303,False,same_family_opposite_or_sibling
minimal_pairs,replay what my son sent,Cmd.ListenMessage,Help_HearShare,Cmd.ListenMessage,0.3889,0.172,False,command_vs_help_confusion
minimal_pairs,how would i boost my hearing aid loudness,Help_Volume,Cmd.VolumeIncrease,Help_Volume,0.8669,0.7897,False,command_vs_help_confusion
minimal_pairs,how would i shut off all output,Help_Volume,Help_FallAlert,Default Fallback Intent,0.2598,0.0071,False,low_margin_uncertainty
minimal_pairs,how would i jump to setting number three,Help_ChangingMemories,Cmd.MemoryChange,Help_ChangingMemories,0.9457,0.9376,True,command_vs_help_confusion
minimal_pairs,kick off live captions,Cmd.TranscribeStart,Default Fallback Intent,Cmd.TranscribeStart,0.8084,0.7612,False,command_vs_help_confusion
minimal_pairs,what kind of battery goes in my aid,Help_Battery,Default Fallback Intent,Help_Battery,0.4705,0.1435,False,command_vs_help_confusion
minimal_pairs,which earpiece is missing,Help_FindMyHearingAids,Cmd.VolumeIncrease,Help_FindMyHearingAids,0.8646,0.8154,False,command_vs_help_confusion
minimal_pairs,kick off television audio,Cmd.StreamingStart,Default Fallback Intent,Cmd.StreamingStop,0.5725,0.3638,False,command_vs_help_confusion
minimal_pairs,how would i configure a television box,Help_Accessories,Default Fallback Intent,Help_HearingCareAnywhereConnect,0.3601,0.0967,False,command_vs_help_confusion
minimal_pairs,note down this stroll,Cmd.ActivityWalk,Cmd.VolumeDecrease,Help_Home,0.5649,0.1862,False,insufficient_training_coverage
minimal_pairs,note down this jog,Cmd.ActivityRun,Cmd.VolumeDecrease,Help_Home,0.7465,0.5817,False,insufficient_training_coverage
minimal_pairs,note down this cardio dance session,Cmd.ActivityAerobics,Cmd.TranscribeStart,Help_Home,0.221,0.0104,False,insufficient_training_coverage
minimal_pairs,how much energy did my gym session burn,Cmd.ActivityCalories,Cmd.ActivityExercise,Cmd.ActivityRun,0.8967,0.867,False,same_family_opposite_or_sibling
minimal_pairs,did i reach my walking target,Cmd.ActivityStep,Cmd.ActivityWalk,Default Fallback Intent,0.8735,0.7556,False,same_family_opposite_or_sibling
minimal_pairs,did i reach my upright target,Cmd.ActivityStand,Default Fallback Intent,Cmd.ActivityCalories,0.8192,0.7423,False,command_vs_help_confusion
hard_negatives,"i turned it down too far, take it back up",Cmd.VolumeIncrease,Cmd.VolumeDecrease,Cmd.VolumeIncrease,0.9137,0.8435,True,same_family_opposite_or_sibling
hard_negatives,stop making it louder and lower it instead,Cmd.VolumeDecrease,Default Fallback Intent,Cmd.VolumeIncrease,0.8406,0.7313,False,negation
hard_negatives,stop making it quieter and raise it instead,Cmd.VolumeIncrease,Default Fallback Intent,Cmd.VolumeDecrease,0.9115,0.8625,False,negation
hard_negatives,"the volume dropped too far, put it back up",Cmd.VolumeIncrease,Cmd.VolumeDecrease,Cmd.VolumeIncrease,0.7533,0.5217,False,same_family_opposite_or_sibling
hard_negatives,"i do not want it muted, i want it louder",Cmd.VolumeIncrease,Cmd.VolumeMute,Cmd.VolumeIncrease,0.4065,0.0825,False,negation
hard_negatives,"i am not asking to change programs, just turn it up",Cmd.VolumeIncrease,Cmd.MemoryChange,Default Fallback Intent,0.5626,0.1812,False,negation
hard_negatives,"do not start streaming, stop it",Cmd.StreamingStop,Default Fallback Intent,Cmd.StreamingStart,0.8269,0.7677,False,negation
hard_negatives,"do not stop streaming, start it",Cmd.StreamingStart,Default Fallback Intent,Cmd.StreamingStop,0.8071,0.7455,False,negation
hard_negatives,"i do not need a new reminder, mark the old one done",reminders.complete,Default Fallback Intent,reminders.complete,0.4769,0.06,False,negation
hard_negatives,"i do not want to mark it done, add another reminder",reminders.add,reminders.complete,Default Fallback Intent,0.4473,0.1963,False,negation
hard_negatives,"do not play the message, record a new one",Cmd.SendMessage,Cmd.ListenMessage,Default Fallback Intent,0.5977,0.2262,False,negation
hard_negatives,"do not record a message, play the one i got",Cmd.ListenMessage,Default Fallback Intent,Cmd.ListenMessage,0.5293,0.087,False,negation
hard_negatives,"i am not looking for my phone, i lost a hearing aid",Help_FindMyHearingAids,Cmd.FindMyPhone,Help_Pairing,0.321,0.0145,False,negation
hard_negatives,"do not tell me how, just change the volume",Cmd.VolumeDecrease,Help_Volume,Default Fallback Intent,0.5347,0.084,False,negation
hard_negatives,"i did not ask about the battery type, just tell me the charge",Cmd.BatteryLevel,Help_Battery,Cmd.BatteryLevel,0.3972,0.0834,False,negation
hard_negatives,"i did not ask for the charge level, what battery size do i need",Help_Battery,Cmd.BatteryLevel,Help_Battery,0.532,0.0813,False,negation
hard_negatives,"not my step count, my stand time",Cmd.ActivityStand,Cmd.ActivityStep,Cmd.ActivityStand,0.6988,0.5021,False,negation
hard_negatives,"not the recovery number, just my heart rate",Help_HeartRate,Help_HeartRateRecovery,Help_HeartRate,0.9845,0.9779,True,negation
hard_negatives,"not edge mode, i meant mask mode",Help_MaskMode,Help_EdgeMode,Help_MaskMode,0.9422,0.8962,True,negation
hard_negatives,"i do not want to transcribe, i want to translate",Cmd.TranslationStart,Default Fallback Intent,Cmd.TranscribeStart,0.695,0.6549,False,negation
hard_negatives,"i do not want to translate, i want to transcribe",Cmd.TranscribeStart,Default Fallback Intent,Help_Transcribe,0.6661,0.6011,False,negation
negation,do not make it louder,Default Fallback Intent,Cmd.VolumeIncrease,Default Fallback Intent,0.74,0.5121,False,negation
negation,do not mute my aids,Default Fallback Intent,Cmd.VolumeMute,Default Fallback Intent,0.2851,0.1273,False,negation
negation,do not switch my program,Default Fallback Intent,Help_ChangingMemories,Default Fallback Intent,0.3716,0.1178,False,negation
negation,do not set a reminder,Default Fallback Intent,reminders.add,Default Fallback Intent,0.4282,0.0293,False,negation
negation,"i said down, not up",Cmd.VolumeDecrease,Cmd.VolumeIncrease,Cmd.VolumeDecrease,0.7156,0.6081,False,negation
negation,"i said up, not down",Cmd.VolumeIncrease,Cmd.VolumeDecrease,Cmd.VolumeIncrease,0.5971,0.3502,False,negation
negation,"no, mute it instead",Cmd.VolumeMute,Default Fallback Intent,Cmd.VolumeMute,0.5427,0.2078,False,command_vs_help_confusion
negation,"do not raise it, drop it a bit",Cmd.VolumeDecrease,Default Fallback Intent,Cmd.VolumeDecrease,0.5063,0.3471,False,negation
negation,"do not drop it, raise it a bit",Cmd.VolumeIncrease,Default Fallback Intent,Cmd.VolumeDecrease,0.492,0.321,False,negation
stt,uhwhere iphone,Cmd.FindMyPhone,Default Fallback Intent,Cmd.FindMyPhone,0.4382,0.0005,False,stt_error
stt,uh volumeup right aid,Cmd.VolumeIncrease,Cmd.VolumeUnmute,Cmd.VolumeIncrease,0.3546,0.1375,False,stt_error
stt,turn the volumeup on the hearing,Cmd.VolumeIncrease,Cmd.VolumeUnmute,Default Fallback Intent,0.9808,0.9727,True,stt_error
stt,howmuch distance have i covered,Cmd.ActivityStep,Cmd.ActivityExercise,Cmd.ActivityAerobics,0.2378,0.0829,False,stt_error
stt,uh how do i know where aids are,Help_FindMyHearingAids,Help_Home,Help_FindMyHearingAids,0.4894,0.0817,False,stt_error
stt,um playtv,Cmd.StreamingStart,Default Fallback Intent,Cmd.StreamingStart,0.557,0.2754,False,stt_error
stt,um what do i need to knowabout this new app,Help_WhatsNew,Help_Home,Help_WhatsNew,0.9659,0.9362,True,stt_error
stt,uh i don t have a normal,Help_MemoryOptions,Cmd.ActivityCycle,Cmd.ActivityAerobics,0.31,0.1658,False,stt_error
stt,personalize my hearingaid setting,Help_MemoryOptions,Cmd.MemoryChange,Help_Customize,0.9555,0.9412,True,stt_error
stt,why does not myright when,Help_SelfCheck,Default Fallback Intent,Help_SelfCheck,0.5782,0.2473,False,stt_error
stt,uh trying toget my hearing age to work,Help_SelfCheck,Default Fallback Intent,Help_VoiceAssistant,0.6067,0.501,False,stt_error
stt,what ifi have an x in self,Help_SelfCheck,Default Fallback Intent,Help_SelfCheck,0.5215,0.4221,False,stt_error
stt,how often should i useself,Help_SelfCheck,Help_IntelliVoice,Default Fallback Intent,0.5705,0.3933,False,stt_error
stt,why cannot i hear anything through hearin aids,Help_SelfCheck,Help_Pairing,Help_Volume,0.922,0.9044,True,stt_error
stt,how many calorie have iburned today,Cmd.ActivityCalories,Cmd.ActivityRun,Cmd.ActivityCalories,0.5189,0.2223,False,stt_error
stt,um can i chargemy battery,Help_Battery,Cmd.BatteryLevel,Help_Battery,0.8196,0.6432,False,stt_error
stt,uh make volumeon,Cmd.VolumeUnmute,Cmd.VolumeDecrease,Cmd.VolumeIncrease,0.493,0.147,False,stt_error
stt,um can i access cloud,Help_HearingCareAnywhereConnect,Cmd.VolumeDecrease,Cmd.VolumeIncrease,0.2893,0.0483,False,stt_error
stt,how do i accesthe cloud,Help_HearingCareAnywhereConnect,Help_Home,Help_Accessories,0.4862,0.2982,False,stt_error
stt,how do i backup the settingsin right aid,Help_HearingCareAnywhereConnect,Help_Customize,Help_HearingCareAnywhereConnect,0.2637,0.039,False,stt_error
stt,howdo i sync my aid to the,Help_HearingCareAnywhereConnect,Help_Pairing,Help_HearingCareAnywhereConnect,0.8186,0.7795,False,stt_error
stt,pear right hearing aid,Help_Pairing,Default Fallback Intent,Help_SelfCheck,0.4877,0.3347,False,stt_error
stt,um sync hearing aid tv,Help_Pairing,Cmd.StreamingStart,Default Fallback Intent,0.549,0.4478,False,stt_error
stt,how do i check if the hearing aids are pairedwith my,Help_Pairing,Help_SelfCheck,Help_Pairing,0.5538,0.1246,False,stt_error
stt,where do i find app,Help_AppSettings,Help_HearingCareAnywhereConnect,Help_AppSettings,0.3283,0.1634,False,stt_error
stt,how do i ask for new,Help_RemoteProgramming,Default Fallback Intent,Help_RemoteProgramming,0.4577,0.1537,False,stt_error
stt,what if i do not like the adjustments made bythe,Help_RemoteProgramming,Default Fallback Intent,Help_RemoteProgramming,0.6873,0.4155,False,stt_error
stt,uh how do i send a note to my,Help_RemoteProgramming,Cmd.SendMessage,Help_RemoteProgramming,0.6821,0.5355,False,stt_error
stt,how many helprequests can i,Help_RemoteProgramming,Help_MemoryOptions,Help_RemoteProgramming,0.2276,0.0901,False,stt_error
stt,i need help with,Help_DeviceSettings,Help_Pairing,Help_Accessories,0.6475,0.5561,False,stt_error
stt,whatdata log,Help_DeviceSettings,Cmd.ActivityAerobics,Cmd.ActivityRun,0.3744,0.1634,False,stt_error
stt,what memery andi currently in,Help_ChangingMemories,Cmd.MemoryChange,Default Fallback Intent,0.3802,0.0957,False,stt_error
stt,er how change memory,Help_ChangingMemories,Cmd.MemoryChange,Help_ChangingMemories,0.8872,0.7836,False,stt_error
stt,uh how do i adjust for,Help_Customize,Help_MaskMode,Help_Accessories,0.1513,0.0174,False,stt_error
stt,um what are all the features of,Help_Health,Help_WhatsNew,Help_Home,0.3179,0.0695,False,stt_error
stt,how do isee my biking,Help_Health,Cmd.ActivityCycle,Default Fallback Intent,0.7356,0.6252,False,stt_error
stt,umhow do i say take me to the hotel in spanish,Cmd.TranslationStart,Help_InsertDevice,Default Fallback Intent,0.4611,0.0948,False,stt_error
stt,uhminimum sound,Cmd.VolumeDecrease,Cmd.VolumeIncrease,Cmd.VolumeDecrease,0.8196,0.697,False,stt_error
stt,um go doun in volume,Cmd.VolumeDecrease,Cmd.VolumeIncrease,Default Fallback Intent,0.4342,0.2753,False,stt_error
stt,turn the volumedow,Cmd.VolumeDecrease,Cmd.VolumeUnmute,Default Fallback Intent,0.5779,0.1909,False,stt_error
stt,can drive measure heart rate,Help_HeartRate,Help_HeartRateRecovery,Help_HeartRate,0.5244,0.1251,False,stt_error
stt,what is the condition of my,Cmd.BatteryLevel,Default Fallback Intent,Help_Home,0.2275,0.0011,False,stt_error
stt,uh speech totext help,Help_Transcribe,Help_IntelliVoice,Help_Transcribe,0.4822,0.1531,False,stt_error
stt,how do i takeout the hearing,Help_InsertDevice,Help_Volume,Default Fallback Intent,0.3882,0.2128,False,stt_error
stt,um make volumeoff,Cmd.VolumeMute,Cmd.VolumeDecrease,Cmd.VolumeMute,0.6025,0.4797,False,stt_error
stt,uh i have got wax,Help_CleanCare,Default Fallback Intent,Help_CleanCare,0.5471,0.2914,False,stt_error
stt,uh cani use the phone to check the volume of my hearing aids,Help_Volume,Default Fallback Intent,Help_SelfCheck,0.3156,0.019,False,stt_error
stt,i want to hearmy massage,Cmd.ListenMessage,Cmd.SendMessage,Cmd.ListenMessage,0.919,0.8931,True,stt_error
stt,um what are stock option,Default Fallback Intent,Help_Home,Default Fallback Intent,0.7934,0.7425,False,stt_error
stt,what are some river cruise options in united state 1,Default Fallback Intent,Help_Home,Default Fallback Intent,0.2999,0.1281,False,stt_error
stt,er creatinga demo with your capabilities,Default Fallback Intent,Help_DemoMode,Default Fallback Intent,0.9481,0.9035,True,stt_error
stt,um play hankwilliams junior,Default Fallback Intent,Cmd.ListenMessage,Default Fallback Intent,0.6301,0.286,False,stt_error
stt,ami close enough the car,Default Fallback Intent,Cmd.BatteryLevel,Default Fallback Intent,0.7523,0.6058,False,stt_error
stt,hey jeannie tv sanders this is iris it all,Default Fallback Intent,reminders.complete,Default Fallback Intent,0.5535,0.2497,False,stt_error
stt,uh where isthe simba,Default Fallback Intent,Help_Home,Default Fallback Intent,0.4987,0.41,False,stt_error
stt,er tern off cable,Default Fallback Intent,Cmd.VolumeMute,Default Fallback Intent,0.5598,0.2574,False,stt_error
stt,ihear voice,Default Fallback Intent,Help_IntelliVoice,Cmd.VolumeIncrease,0.6811,0.4538,False,stt_error
stt,uh alexa learn myvoice,Default Fallback Intent,Help_IntelliVoice,Help_VoiceAssistant,0.4088,0.0218,False,stt_error
stt,er hey google,Default Fallback Intent,Cmd.FindMyPhone,Default Fallback Intent,0.583,0.2756,False,stt_error
stt,riley' amanager connected scott,Default Fallback Intent,Help_Pairing,Cmd.StreamingStart,0.6758,0.5836,False,stt_error
stt,chelsea down atleast you,Default Fallback Intent,Cmd.VolumeDecrease,Default Fallback Intent,0.831,0.7119,False,stt_error
stt,er discover revelation,Default Fallback Intent,Cmd.VolumeDecrease,Cmd.FindMyPhone,0.7214,0.4916,False,stt_error
stt,er i said otherprogram,Default Fallback Intent,Cmd.MemoryChange,Help_ChangingMemories,0.8142,0.7462,False,stt_error
stt,er google,Default Fallback Intent,Cmd.FindMyPhone,Default Fallback Intent,0.5448,0.2649,False,stt_error
stt,um how do i schedule,Default Fallback Intent,Help_HearingCareAnywhereConnect,Help_Home,0.217,0.053,False,stt_error
stt,uh i need to program new stamping to my,Default Fallback Intent,Help_RemoteProgramming,Default Fallback Intent,0.4336,0.2955,False,stt_error
stt,erhow to adjust these,Default Fallback Intent,Help_Accessories,Default Fallback Intent,0.2889,0.0098,False,stt_error
stt,see how moves all theway across,Default Fallback Intent,Help_Health,Default Fallback Intent,0.5413,0.1583,False,stt_error
stt,uhright on,Default Fallback Intent,Cmd.VolumeUnmute,Default Fallback Intent,0.6785,0.3899,False,stt_error
stt,exclusive30 1 odds,Default Fallback Intent,Help_DemoMode,Help_WiCROS,0.225,0.086,False,stt_error
stt,and push it down fordramatic,Default Fallback Intent,Cmd.VolumeDecrease,Cmd.VolumeIncrease,0.8008,0.7205,False,stt_error
stt,er why will not the hearing 8s,Default Fallback Intent,Help_SelfCheck,Help_InsertDevice,0.5587,0.3175,False,stt_error
stt,er i cannothear anything,Default Fallback Intent,Cmd.VolumeIncrease,Cmd.VolumeMute,0.4208,0.3045,False,stt_error
stt,er and here's my heart it is closer toyou,Default Fallback Intent,Help_HeartRate,Default Fallback Intent,0.4341,0.0882,False,stt_error
stt,uh canyou listen to music,Default Fallback Intent,Cmd.StreamingStart,Default Fallback Intent,0.4132,0.1989,False,stt_error
stt,scream youtubemusic,Default Fallback Intent,Cmd.StreamingStart,Cmd.StreamingStop,0.5255,0.1471,False,stt_error
stt,i need car batteries,Default Fallback Intent,Cmd.BatteryLevel,Default Fallback Intent,0.6404,0.2925,False,stt_error
stt,uh how do i remove sliver,Default Fallback Intent,Help_CleanCare,Default Fallback Intent,0.7202,0.6801,False,stt_error
stt,er why would i need worry about health guidelines,Default Fallback Intent,Help_Health,Default Fallback Intent,0.685,0.5268,False,stt_error
stt,er what aids,Default Fallback Intent,Help_CleanCare,Help_DemoMode,0.3085,0.2125,False,stt_error
stt,what isstarkey hearing aides,Default Fallback Intent,Help_CleanCare,Help_ChangingMemories,0.178,0.0049,False,stt_error
stt,um have i reached biking goal,Cmd.ActivityCycle,Cmd.ActivityAerobics,Cmd.ActivityCycle,0.391,0.159,False,stt_error
stt,er change totest one,Cmd.MemoryChange,Default Fallback Intent,Cmd.MemoryChange,0.5648,0.3533,False,stt_error
stt,uh carsetting,Cmd.MemoryChange,Default Fallback Intent,Cmd.MemoryChange,0.4048,0.0694,False,stt_error
stt,uh televisionsetting,Cmd.MemoryChange,Default Fallback Intent,Cmd.MemoryChange,0.529,0.1771,False,stt_error
stt,can you show mewhere my telephone,Cmd.FindMyPhone,Default Fallback Intent,Cmd.FindMyPhone,0.3882,0.0249,False,stt_error
stt,please tern upvolume,Cmd.VolumeIncrease,Cmd.VolumeUnmute,Default Fallback Intent,0.4859,0.2154,False,stt_error
stt,volumeup right aid,Cmd.VolumeIncrease,Cmd.VolumeUnmute,Cmd.VolumeDecrease,0.382,0.2521,False,stt_error
stt,um please turn the sound,Cmd.VolumeIncrease,Cmd.VolumeUnmute,Default Fallback Intent,0.6635,0.5205,False,stt_error
stt,please tern the volumeup,Cmd.VolumeIncrease,Cmd.VolumeUnmute,Cmd.VolumeDecrease,0.4444,0.2582,False,stt_error
stt,um my hearing aids are missing,Help_FindMyHearingAids,Cmd.VolumeIncrease,Help_FindMyHearingAids,0.4495,0.0488,False,stt_error
stt,can you hearing aids are,Help_FindMyHearingAids,Cmd.VolumeDecrease,Cmd.MemoryChange,0.1885,0.0118,False,stt_error
stt,please hearing 8 is missing,Help_FindMyHearingAids,Cmd.VolumeIncrease,Help_FindMyHearingAids,0.6499,0.4968,False,stt_error
stt,please show me myactivity,Cmd.ActivityAerobics,Default Fallback Intent,Help_HeartRate,0.2225,0.0918,False,stt_error
stt,please i want to listen tomy,Cmd.StreamingStart,Cmd.ListenMessage,Cmd.StreamingStart,0.3272,0.0866,False,stt_error
stt,um you play tv,Cmd.StreamingStart,Default Fallback Intent,Cmd.ListenMessage,0.7961,0.6885,False,stt_error
stt,er can you connect to,Cmd.StreamingStart,Default Fallback Intent,Cmd.StreamingStart,0.6159,0.4311,False,stt_error
stt,please i don t have normal,Help_MemoryOptions,Default Fallback Intent,Cmd.ActivityRun,0.2408,0.0589,False,stt_error
stt,you i don t have a normal mammary,Help_MemoryOptions,Cmd.MemoryChange,Help_MemoryOptions,0.6443,0.3679,False,stt_error
stt,pleasepersonalize my hearing aid,Help_MemoryOptions,Help_Customize,Help_InsertDevice,0.2719,0.1523,False,stt_error
stt,can you personalize hearing aid setting,Help_MemoryOptions,Cmd.MemoryChange,Help_MemoryOptions,0.9174,0.881,True,stt_error
stt,uh please trying to get my hearing age work,Help_SelfCheck,Default Fallback Intent,Help_ThriveScore,0.8843,0.8718,False,stt_error
stt,can you trying to get my hearin age work,Help_SelfCheck,Default Fallback Intent,Help_InsertDevice,0.8965,0.8793,False,stt_error
stt,um can you make volume,Cmd.VolumeUnmute,Cmd.VolumeIncrease,Cmd.VolumeDecrease,0.7368,0.6176,False,stt_error
stt,you make sund on,Cmd.VolumeUnmute,Default Fallback Intent,Cmd.VolumeUnmute,0.6834,0.4592,False,stt_error
stt,er can youmute off,Cmd.VolumeUnmute,Cmd.VolumeMute,Default Fallback Intent,0.526,0.297,False,stt_error
stt,please pare my right hearingaid,Help_Pairing,Help_SelfCheck,Help_FindMyHearingAids,0.3227,0.1446,False,stt_error
stt,can pearing aids on the app,Help_Pairing,Help_DemoMode,Help_FindMyHearingAids,0.325,0.1473,False,stt_error
stt,please i need help with my,Help_DeviceSettings,Help_Pairing,Help_Accessories,0.7696,0.7002,False,stt_error
stt,er can you i need help with my setting,Help_DeviceSettings,Help_Pairing,Help_DeviceSettings,0.221,0.0423,False,stt_error
stt,uh please where's button for memory,Help_ChangingMemories,Default Fallback Intent,Help_ChangingMemories,0.6339,0.4347,False,stt_error
stt,um please where's the memorybutton,Help_ChangingMemories,Default Fallback Intent,Help_VoiceAssistant,0.9499,0.9403,False,stt_error
stt,youminimum sound,Cmd.VolumeDecrease,Cmd.VolumeIncrease,Cmd.VolumeDecrease,0.8378,0.7397,False,stt_error
stt,can you turnmy aids,Cmd.VolumeDecrease,Cmd.VolumeMute,Default Fallback Intent,0.5543,0.4593,False,stt_error
stt,uh can you speech to text,Help_Transcribe,Cmd.TranscribeStart,Cmd.ListenMessage,0.5648,0.3136,False,stt_error
stt,can you turn offthe volume in my right hearing,Cmd.VolumeMute,Cmd.VolumeIncrease,Cmd.VolumeUnmute,0.3348,0.132,False,stt_error
stt,um please turned the volume off,Cmd.VolumeMute,Cmd.VolumeDecrease,Cmd.VolumeMute,0.5058,0.2737,False,stt_error
stt,please tern my hearing aid volume,Cmd.VolumeMute,Cmd.VolumeUnmute,Cmd.VolumeDecrease,0.6421,0.4415,False,stt_error
stt,can you turn hearing aid volumeoff,Cmd.VolumeMute,Cmd.VolumeUnmute,Cmd.VolumeMute,0.7603,0.5474,False,stt_error
stt,uh you i have got wax buildup,Help_CleanCare,Default Fallback Intent,Help_CleanCare,0.7468,0.532,False,stt_error
stt,can you help face mast issue,Help_MaskMode,Default Fallback Intent,Help_MaskMode,0.5176,0.2323,False,stt_error
stt,please i wantto hear my,Cmd.ListenMessage,Cmd.VolumeIncrease,Cmd.ListenMessage,0.2221,0.0276,False,stt_error
stt,uh can you show me help for my,Help_Accessories,Help_ThriveScore,Cmd.ActivityWalk,0.1786,0.0407,False,stt_error
stt,can you creatinga demo with your capabilitie,Default Fallback Intent,Help_DemoMode,Default Fallback Intent,0.9603,0.9262,True,stt_error
stt,er play hank williams junior,Default Fallback Intent,Cmd.ListenMessage,Default Fallback Intent,0.5595,0.1615,False,stt_error
stt,you play hank william junior,Default Fallback Intent,Cmd.ListenMessage,Default Fallback Intent,0.638,0.2788,False,stt_error
stt,uh please am i close enough the car,Default Fallback Intent,Cmd.BatteryLevel,Default Fallback Intent,0.6541,0.4901,False,stt_error
stt,uh can you am i close enough the car,Default Fallback Intent,Cmd.BatteryLevel,Default Fallback Intent,0.5792,0.3267,False,stt_error
stt,can you hey jeannie tv sanders this is iris it isall,Default Fallback Intent,reminders.complete,Default Fallback Intent,0.6698,0.4662,False,stt_error
stt,please mavisby stupid hearing aides,Default Fallback Intent,Help_FindMyHearingAids,Default Fallback Intent,0.186,0.0207,False,stt_error
stt,canturn off cable,Default Fallback Intent,Cmd.VolumeMute,Default Fallback Intent,0.5691,0.3374,False,stt_error
stt,hey find me a way to white oaks,Default Fallback Intent,Help_Home,Default Fallback Intent,0.4074,0.1658,False,stt_error
stt,er please i hear voice,Default Fallback Intent,Cmd.VolumeIncrease,Help_IntelliVoice,0.5221,0.2173,False,stt_error
stt,can i hear the,Default Fallback Intent,Cmd.VolumeIncrease,Cmd.StreamingStart,0.2303,0.0219,False,stt_error
stt,pleasealexa learn voice,Default Fallback Intent,Help_IntelliVoice,Help_VoiceAssistant,0.744,0.6127,False,stt_error
stt,uh please riley' a manager connected scott,Default Fallback Intent,Help_Pairing,Default Fallback Intent,0.3135,0.0095,False,stt_error
stt,uh can riley's a manager connected scott,Default Fallback Intent,Help_Pairing,Default Fallback Intent,0.2826,0.0976,False,stt_error
stt,please throw on the,Default Fallback Intent,Cmd.VolumeUnmute,Default Fallback Intent,0.4746,0.2392,False,stt_error
stt,chelsea down at least you,Default Fallback Intent,reminders.add,Default Fallback Intent,0.8878,0.8031,False,stt_error
stt,youdiscover revelation,Default Fallback Intent,Cmd.VolumeDecrease,Cmd.FindMyPhone,0.6413,0.5169,False,stt_error
stt,i said other pro gram,Default Fallback Intent,Cmd.MemoryChange,Help_ChangingMemories,0.9789,0.9746,True,stt_error
stt,um you i said other program,Default Fallback Intent,Cmd.MemoryChange,Cmd.TranslationStart,0.9871,0.9829,True,stt_error
stt,um please i need to program newstamping to my phone,Default Fallback Intent,Help_Pairing,Default Fallback Intent,0.4858,0.0694,False,stt_error
stt,can you seehow moves all the way across,Default Fallback Intent,Help_InsertDevice,Help_Home,0.3605,0.1347,False,stt_error
stt,er please you want me to say i love,Default Fallback Intent,reminders.add,Default Fallback Intent,0.362,0.0051,False,stt_error
stt,and push it down for,Default Fallback Intent,Cmd.VolumeDecrease,Cmd.VolumeIncrease,0.6949,0.6155,False,stt_error
stt,er can you and push it down for,Default Fallback Intent,Cmd.VolumeDecrease,Cmd.VolumeIncrease,0.4813,0.2882,False,stt_error
stt,icannot hear anything,Default Fallback Intent,Cmd.VolumeIncrease,Default Fallback Intent,0.7082,0.5609,False,stt_error
stt,er can i cannot hear anything,Default Fallback Intent,Cmd.VolumeIncrease,Default Fallback Intent,0.5806,0.4562,False,stt_error
stt,i said i will shut ep,Default Fallback Intent,Help_InsertDevice,Cmd.BatteryLevel,0.4193,0.1915,False,stt_error
stt,uh can you i said i will shut,Default Fallback Intent,Cmd.BatteryLevel,Default Fallback Intent,0.4639,0.2784,False,stt_error
stt,um pleasestream youtube music,Default Fallback Intent,Cmd.StreamingStop,Default Fallback Intent,0.4596,0.1756,False,stt_error
stt,canyou scream youtube music,Default Fallback Intent,Cmd.StreamingStart,Cmd.StreamingStop,0.4573,0.122,False,stt_error
stt,please i need car batteries,Default Fallback Intent,Cmd.BatteryLevel,Default Fallback Intent,0.6285,0.2695,False,stt_error
stt,er please change test one,Cmd.MemoryChange,Default Fallback Intent,Cmd.ListenMessage,0.8386,0.742,False,stt_error
stt,er pleasego to outdoors,Cmd.MemoryChange,Default Fallback Intent,Cmd.MemoryChange,0.3425,0.0273,False,stt_error
stt,er can you set to everyday,Cmd.MemoryChange,reminders.add,Cmd.MemoryChange,0.791,0.6218,False,stt_error
stt,can i translateenglish french,Help_Translate,Cmd.TranslationStart,Default Fallback Intent,0.643,0.403,False,stt_error
stt,how do i acces the app,Help_AppSettings,Help_Home,Help_AppSettings,0.7636,0.6158,False,stt_error
stt,do i have normal,Help_ChangingMemories,Help_Customize,Default Fallback Intent,0.1118,0.0195,False,stt_error
stt,er quit streamin,Cmd.StreamingStop,Cmd.StreamingStart,Cmd.StreamingStop,0.7228,0.4567,False,stt_error
stt,er turnoff my right aid,Cmd.VolumeMute,Cmd.VolumeUnmute,Default Fallback Intent,0.2767,0.0853,False,stt_error
stt,er as long as you hear thenoise,Default Fallback Intent,Cmd.VolumeIncrease,Default Fallback Intent,0.455,0.0536,False,stt_error
stt,er what if the language i want totranslate is not listed,Help_Translate,Cmd.TranslationStart,Help_Translate,0.4885,0.1452,False,stt_error
stt,er hearing aide not charging,Help_SelfCheck,Help_Battery,Help_SelfCheck,0.4695,0.2778,False,stt_error
stt,turn upsound,Cmd.VolumeIncrease,Cmd.VolumeUnmute,Cmd.VolumeIncrease,0.5637,0.3412,False,stt_error
stt,troubleshoot my herringaids,Help_SelfCheck,Help_DeviceSettings,Help_InsertDevice,0.1875,0.0284,False,stt_error
stt,what is wrong with my hearin,Help_SelfCheck,Default Fallback Intent,Help_SelfCheck,0.3385,0.0434,False,stt_error
stt,er different kind ofneeds,Default Fallback Intent,Help_WhatsNew,Default Fallback Intent,0.4912,0.1074,False,stt_error
stt,er play festival,Default Fallback Intent,Cmd.ListenMessage,Default Fallback Intent,0.6874,0.3979,False,stt_error
stt,uh thursday,Default Fallback Intent,reminders.add,Default Fallback Intent,0.2617,0.0032,False,stt_error
